"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16182.4,55571.7,19084,9846.72,66582.2,9692,872.64,-5.25,2.00868
9172.48,47280.8,12714,4216.32,65370.4,4227,550.8,27,2.00984
10230.4,48265.7,13891,5229.36,64772.5,5291,337.68,15,2.00984
12041,57054.2,13831,9185.76,70965.2,8483,794.16,0,2.00984
10515.8,52241.2,13192,7339.68,70087.9,6863,697.68,18,2.011
11408,49713.1,15039,9095.76,66992.6,8898,677.52,23.25,2.011
11824.6,49733,15582,5428.8,64185.8,5543,703.44,27,2.01217
19543.7,76152.8,16819,11417,105162,7115,997.92,19.5,2.01217
10144,48377,13742,5786.64,65441.5,5795,396.72,15.75,2.01217
8481.92,46053.9,12070,3317.04,64125.5,3390,404.64,6.75,2.01217
8337.28,46280.9,11806,6719.04,67754.9,6499,732.24,18.75,2.01333
8193.28,44993.7,11934,4280.4,64016.5,4382,341.28,35.25,2.01449
8388.48,45284,12140,4356.72,63846.6,4472,292.32,3,2.01449
8615.04,45381.8,12441,4400.64,63552.3,4538,351.36,16.5,2.01566
8894.08,50187.9,11614,5895.36,69301.9,5575,378,26.25,2.01566
9601.28,51895.2,12125,7616.16,69701.5,7161,815.04,2.25,2.01566
22057.6,60044.3,24075,12103.2,70250.2,11291,1130.4,24.75,2.01566
15625.6,60791.9,16845,11993,72822.7,10793,1149.12,32.25,2.01682
10577.3,53326.6,12999,7401.6,71597.2,6775,1123.92,22.5,2.01682
18330.2,64536.9,18614,13459.7,72101.8,12234,1362.24,12,2.01799
11943,51663.3,15150,8250.48,67469.9,8014,555.84,-9,2.01799
14368,57736.3,16309,9380.16,71142,8641,890.64,15,2.01799
18400,63319.8,19044,13659.8,72828.8,12292,1006.56,58.5,2.01799
20137.6,89522.3,14742,13671.4,91109,9834,1575.36,22.5,2.01799
13363.8,53073.1,16502,10697.8,69045.5,10154,980.64,22.5,2.01915
12803.2,52771.7,15900,8661.6,68689.1,8264,779.04,10.5,2.01915
16810.9,55080.4,20002,8865.36,65149.2,8918,684,16.5,2.01915
22984.3,71102.2,21185,16043,77479.5,13570,1447.92,28.5,2.02031
11532.2,53883.6,14026,8083.44,70530.7,7511,944.64,13.5,2.02031
16154.9,59562.7,17775,10268.6,71032.9,9474,1399.68,12,2.02031
10848.6,51248.9,13873,6061.68,70075.6,5669,1054.8,39,2.02031
10422.4,48988.2,13943,6930.72,64711.7,7019,605.52,6.75,2.02031
15568,58615.7,17406,10292.4,71431,9443,1386.72,2.25,2.02031
15014.4,62395.9,15770,11229.1,73422.3,10023,802.8,12,2.02148
12034.6,50473.4,15626,4552.56,65228.8,4574,884.16,23.25,2.02148
16329.6,58646.2,18248,8731.44,70671.1,8097,1185.12,15,2.02264
9450.24,47476.5,13045,5390.64,72796.4,4853,599.04,31.5,2.02264
24441,67182.4,23842,17245.4,73666.9,15342,2219.04,54.75,2.02264
9414.4,47155.5,13084,5524.56,64377.2,5624,325.44,0.75,2.02264
8285.44,49153.1,11047,6053.04,68643.7,5779,819.36,54.75,2.02264
12941.4,55274.4,15344,10441.4,70111.7,9760,1054.8,50.25,2.0238
10168.3,50564.6,13179,7459.92,70022,6982,725.76,45.75,2.0238
12691.8,50438,16491,5564.16,64312.7,5670,473.04,30.75,2.02497
25502.7,68087.6,24547,18604.1,74786,16303,2097.36,71.25,2.02497
17377.9,64525.7,17650,14035,72918.6,12614,1622.88,48.75,2.02497
11829.1,55652.1,13930,8832.96,72413.9,7994,752.4,27.75,2.02497
22583,78979.8,18739,12623.8,83575.2,9899,874.8,32.25,2.02613
13671,56752.1,15787,8279.28,70594.7,7686,846.72,39,2.0273
8620.16,46416.1,12171,4040.64,63916.8,4143,495.36,19.5,2.0273
14887,54462.3,17914,9023.76,65833.4,8983,1041.12,23.25,2.0273
9393.28,47423,12981,4934.88,64092.8,5046,419.76,5.25,2.0273
19057.3,58531.2,21338,14089.7,68040.8,13571,1066.32,32.25,2.02846
11468.8,55535.6,13534,6221.52,72152.5,5651,927.36,-6,2.02846
11059.8,52276.8,13865,8441.28,69073.3,8009,500.4,3,2.02846
8544,52360.2,10694,6185.52,70647.3,5738,742.32,5.25,2.02846
11463,53867.9,13946,8413.2,69276,7959,998.64,-6,2.02846
8311.04,46233.1,11781,5864.4,66252.3,5801,605.52,8.25,2.02846
16501.8,58161.7,18594,9778.32,72019.8,8898,1018.8,34.5,2.02962
11080.3,53323.5,13618,5075.28,71963.1,4622,807.84,23.25,2.02962
12641.9,59505.9,13923,8724.96,71591.2,7987,795.6,30,2.02962
22787.8,62436.7,23919,17827.2,69074.3,16914,1577.52,29.25,2.03079
13681.9,52152.5,17193,6325.92,64165.8,6461,625.68,18.75,2.03079
21447.7,89676.9,15674,9033.84,109841,5390,670.32,-7.5,2.03079
11072,54202.9,13387,6454.8,70327.8,6015,871.2,-14.25,2.03079
17734.4,56195.8,20682,12443,64993,12547,1137.6,7.5,2.03195
10906.2,49150.8,14542,5924.88,64053.6,6062,423.36,34.5,2.03195
22646.4,63615.7,23330,16101.4,71637.4,14730,1817.28,36.75,2.03195
10703.4,48732.5,14394,4541.76,64946.3,4583,501.12,38.25,2.03195
14052.5,51977.8,17718,6231.6,63871.5,6394,737.28,8.25,2.03195
9614.72,52452.4,12013,6827.76,70655.9,6333,748.8,7.5,2.03311
12206.1,49470.5,16170,4826.16,63588.1,4974,342.72,0.75,2.03311
14413.4,57321.4,16479,10244.9,68108,9858,959.04,21.75,2.03311
9143.68,46134.4,12989,4659.12,63918.8,4777,345.6,19.5,2.03311
16992.6,58627.5,18995,10891.4,69848.5,10219,1067.76,25.5,2.03428
9872.64,50378.7,12843,7440.48,68122.3,7158,597.6,17.25,2.03428
11412.5,53916.4,13872,7891.92,69873.7,7402,641.52,17.25,2.03661
12736.6,52362.4,15941,8777.52,68563,8390,689.04,20.25,2.03777
13954.6,81880.7,11169,7372.08,99883.5,4837,779.76,8.25,2.03777
9304.96,47220.8,12914,5047.2,63880.5,5178,452.16,1.5,2.03777
21400.3,74620.5,18795,12897.4,92527.8,9135,1746,-3,2.03777
15560.3,53293,19135,7933.68,63851.4,8143,588.96,-17.25,2.03777
19147.5,58348.9,21506,11528.6,68103.6,11094,1486.08,24,2.03777
11007.4,49753.7,14499,5968.8,64517.8,6063,529.2,-20.25,2.03893
8316.16,46210.6,11794,5414.4,67229.7,5278,448.56,-7.5,2.03893
17671,55249.7,20961,11239.9,64740.7,11378,863.28,-0.75,2.03893
10524.8,54405.5,12678,8305.92,69236.4,7862,1184.4,6,2.03893
7854.72,44110.3,11670,3279.6,63103.9,3406,345.6,8.25,2.03893
8300.8,46695.4,11650,5592.24,64184.4,5710,605.52,-5.25,2.0401
19594.2,56383.2,22775,11386.8,65511.8,11391,1086.48,24.75,2.0401
11772.2,50937.6,15146,5983.92,64089.3,6119,476.64,0.75,2.0401
8494.08,45662.2,12191,4716.72,64681.9,4779,658.8,-18,2.0401
14579.8,52650.7,18148,6957.36,64057,7118,531.36,33.75,2.0401
17433,57172.9,19983,11670.5,65922.8,11602,1015.92,25.5,2.04126
7675.52,49745.1,10112,6253.92,69561.6,5892,748.08,7.5,2.04126
19515.5,60608.9,21102,12438.7,70353.3,11587,1289.52,15.75,2.04126
7497.6,45070.9,10902,3663.36,63953.6,3754,334.08,5.25,2.04242
26206.1,64184.2,26758,17524.1,71006.4,16174,1620,41.25,2.04242
26665.6,86809.2,20131,16058.9,98367.6,10699,1029.6,24,2.04242
8678.4,46489.1,12234,4452.48,64343.5,4535,332.64,10.5,2.04242
12108.8,50941.2,15578,6078.24,64259.3,6199,379.44,21.75,2.04359
19966.1,58300.5,22444,15572.9,65645.1,15547,1518.48,12,2.04359
8965.76,47236.9,12439,5013.36,63440,5179,306.72,33.75,2.04359
8131.84,51391.3,10370,4983.84,69053.1,4730,792.72,-3.75,2.04475
18772.5,60544.9,20320,13586.4,70532.2,12624,1141.2,44.25,2.04475
17288.3,66304.3,17088,13668.5,74604.6,12007,832.32,42.75,2.04475
9552,48666.7,12863,7194.96,67885,6946,512.64,30.75,2.04475
10315.5,48524.1,13932,5654.88,65292.2,5676,854.64,33,2.04475
11895,50077.3,15567,6852.24,64354.9,6978,338.4,42,2.04475
22537.6,64056.9,23058,17527,72160.2,15918,1506.24,37.5,2.04592
14055.7,57521.7,16014,10901.5,70492.6,10135,882,24.75,2.04592
8367.36,46334,11835,5243.04,64034.3,5366,347.76,23.25,2.04592
8917.12,47101.8,12407,5063.04,64317,5159,827.28,8.25,2.04592
12829.4,52467.4,16025,6390,65229.8,6420,447.84,22.5,2.04592
7431.04,44438.4,10959,3034.8,64033.7,3106,249.12,-9,2.04592
9219.2,46825.5,12903,3053.52,63508.6,3151,468,2.25,2.04708
11497,58961.2,12779,8621.28,71204.1,7935,648,22.5,2.04708
12671.4,51330.8,16178,6107.76,64332.7,6222,609.84,43.5,2.04708
13600,57673.7,15454,10594.1,71319.3,9735,886.32,20.25,2.04708
14034.6,58561.6,15706,7657.2,71210.8,7047,748.08,3,2.04824
13633.3,58297.7,15326,6897.6,73838.8,6122,954,44.25,2.04941
15856.6,61907.6,16786,9755.28,72932,8766,868.32,38.25,2.04941
8503.68,49205.1,11326,5658.48,69095.2,5367,779.76,9.75,2.04941
11264.6,55228.5,13367,7075.44,71129.9,6519,444.24,30,2.04941
8379.52,45524.3,12063,3355.2,63587.7,3458,610.56,15.75,2.04941
10843.5,50565,14054,7346.16,64761.6,7434,509.04,13.5,2.05057
7955.2,49761.6,10477,5963.76,71100.8,5497,506.16,-9.75,2.05057
18619.5,55498.7,21987,8468.64,64572.5,8595,836.64,17.25,2.05174
10358.4,48464.9,14007,3896.64,64179.5,3979,665.28,8.25,2.05174
13605.1,55803.3,15978,6714.72,69552.1,6327,1396.08,12,2.05174
10434.6,55068.4,12418,8382.96,69524.9,7902,907.92,21,2.0529
11434.2,54183.2,13830,7379.28,68753,7034,645.12,-2.25,2.0529
7874.56,45020.3,11463,3996,63149.7,4147,277.92,23.25,2.0529
7747.2,49786.3,10198,6174.72,69650,5810,689.04,4.5,2.0529
8289.92,46272.7,11741,5421.6,65737.3,5405,329.04,15.75,2.0529
13079,57821.6,14824,10636.6,69763.6,9992,775.44,37.5,2.05406
8685.44,46648.8,12202,6398.64,66488.2,6307,454.32,15.75,2.05523
13943.7,53057.7,17223,7225.92,64447.2,7348,471.6,27,2.05639
11774.1,51298.1,15042,9541.44,64055.3,9762,799.2,41.25,2.05639
9622.4,48142.1,13099,4631.76,64229.2,4726,628.56,51.75,2.05639
10895.4,57751.4,12364,8088.48,72734.2,7288,650.16,45,2.05639
9872,54303.5,11914,7620.48,69643.8,7171,878.4,19.5,2.05639
12663.7,50819.1,16331,7998.48,65213.8,8038,721.44,42,2.05639
13439.4,60132.6,14647,8830.8,71387.1,8107,862.56,33,2.05639
7802.24,49561.7,10317,6379.92,69167,6045,740.16,24.75,2.05755
13703.7,53861.4,16674,7797.6,67973.3,7518,527.76,14.25,2.05755
7452.8,45003.8,10853,3553.2,63815.4,3649,523.44,-4.5,2.05755
10686.7,49688.9,14095,6590.88,66177.4,6527,865.44,12.75,2.05755
10197.8,48408,13806,3186,63464.3,3290,204.48,-4.5,2.05755
9735.68,48266.7,13219,6344.64,63384.5,6560,356.4,26.25,2.05872
9611.52,47471.6,13269,6855.12,63517.2,7073,277.92,-3.75,2.05872
17371.5,61428.8,18533,13887.4,70892.8,12838,941.04,56.25,2.05872
25061.1,66575,24670,19347.1,70491.6,17987,2273.76,33.75,2.05988
14813.4,57639,16843,8045.28,70507.6,7478,979.92,9.75,2.05988
11779.2,54990.9,14038,7318.8,69939.5,6858,557.28,2.25,2.05988
16467.2,61958.6,17418,12782.9,70599.9,11866,1046.88,21.75,2.05988
7941.76,45627.3,11407,3320.64,64119.5,3394,267.84,-7.5,2.05988
13578.9,53204.9,16726,10579,67639.3,10250,912.96,12.75,2.06105
14178.6,53664.8,17315,7762.32,67477.3,7539,622.08,6.75,2.06105
22620.2,100225,14791,12595.7,110787,7451,1123.92,7.5,2.06105
11401,50652.4,14751,7809.84,64090.4,7986,443.52,-3,2.06105
10526.7,49485.6,13941,4254.48,64052.8,4353,519.84,12.75,2.06221
18916.5,59999.5,20662,11666.2,69290.7,11034,1644.48,38.25,2.06337
9877.12,48706.3,13290,5670,64714.2,5742,486,13.5,2.06337
8021.76,46184.1,11383,6256.8,67275.8,6095,755.28,23.25,2.06337
16384,54838.7,19580,7997.04,64671,8104,1281.6,19.5,2.06337
8899.84,47181.7,12362,3988.8,63961.3,4087,393.12,3,2.06337
15394.6,57447.8,17562,8381.52,70757.6,7763,743.04,24.75,2.06337
12804.5,56383.4,14883,8274.24,70948.7,7643,859.68,41.25,2.06337
18077.4,59477,19919,11628.7,70078.1,10875,1094.4,43.5,2.06337
12551.7,51527.6,15964,6246,64320.8,6364,465.12,34.5,2.06337
15652.5,54767.8,18730,10098.7,66136.7,10007,909.36,24,2.06454
9296.64,48132.8,12658,6446.16,66570.4,6346,588.24,26.25,2.06454
9407.36,48476.2,12718,4608,64103.1,4711,470.88,6.75,2.06454
8048,46795.6,11271,5186.16,65111.1,5220,781.92,5.25,2.06454
10083.8,48728.4,13562,6283.44,65084.8,6327,545.04,28.5,2.06454
20667.5,64912.6,20866,12543.1,73750.8,11146,1386,23.25,2.06454
8073.6,46568.5,11362,4214.16,64257.6,4298,398.88,13.5,2.06454
8266.24,47350.4,11441,5340.96,64663.8,5413,238.32,4.5,2.0657
22113.9,85416.3,16967,11288.2,89227,8291,1846.08,27.75,2.0657
11204.5,50126.1,14649,5117.76,63982.7,5242,367.2,37.5,2.0657
10851.8,52517.1,13542,6715.44,69526.6,6330,555.84,3.75,2.0657
16333.4,64263,16657,11772,71739.8,10754,897.12,24,2.06686
12801.3,51383.9,16327,4988.88,64373.2,5079,501.84,-9,2.06686
13056,59275.2,14435,9183.6,71794.9,8383,1171.44,30.75,2.06803
8781.44,47366.3,12150,4050.72,64153.7,4138,414,32.25,2.06803
8691.2,47256.8,12053,3882.24,63766,3990,378.72,3,2.06919
13806.1,52915.1,17099,6967.44,66004.4,6918,1059.12,-2.25,2.06919
11625.6,59240.8,12861,9411.84,71151.7,8669,907.2,2.25,2.06919
13067.5,51680.2,16571,5783.04,64128.1,5910,487.44,-4.5,2.06919
13182.1,61963.9,13942,8517.6,73623,7582,902.16,23.25,2.06919
9939.2,48792.2,13350,4598.64,64756.4,4654,460.8,5.25,2.07036
21710.1,69475.6,20479,14000.4,79460.5,11547,1334.16,42,2.07036
12306.6,51181.8,15758,6572.88,64494.7,6679,379.44,16.5,2.07036
10152.3,53146.6,12519,7338.24,71110.3,6763,843.84,-2.25,2.07036
14529.9,55504.4,17156,11433.6,67481.3,11104,673.2,6.75,2.07036
17861.1,61462.1,19045,14330.2,71114.8,13206,1025.28,30.75,2.07036
15530.9,57501.4,17701,12321.4,69701.6,11585,1141.92,46.5,2.07152
13274.9,51998.2,16731,5760.72,63956.4,5903,544.32,9,2.07152
12099.8,54380.4,14582,9002.16,67898,8689,622.8,32.25,2.07152
10424.3,49873.6,13698,5452.56,64246.5,5562,555.84,21.75,2.07268
9697.92,54484.6,11665,7341.12,70368.2,6837,878.4,-4.5,2.07385
10132.5,48279.9,13754,4138.56,63922.9,4243,709.92,14.25,2.07385
8682.24,47094.8,12082,4241.52,64137.6,4334,445.68,8.25,2.07385
13374.1,83737.8,10467,8300.16,100306,5423,694.08,6.75,2.07385
7822.72,46257.3,11083,3796.56,64879.1,3835,350.64,5.25,2.07501
8060.16,46622.3,11330,5751.36,64919.2,5806,581.76,-7.5,2.07501
15886.7,55289.3,18831,9807.84,65308.5,9842,682.56,18.75,2.07501
14445.4,53437.4,17716,8102.16,64722.5,8204,524.88,10.5,2.07501
9013.76,46875.6,12602,4955.76,63908.1,5082,240.48,11.25,2.07501
10675.8,55882.7,12520,7182.72,70425.9,6684,734.4,1.5,2.07617
12163.2,54781.6,14551,6749.28,70310.1,6291,924.48,8.25,2.07617
7611.52,44882.9,11114,2890.08,63837,2967,558,15,2.07617
21861.8,65842.5,21760,13788.7,72688,12432,1392.48,11.25,2.07617
23564.8,68962.3,22394,13839.1,82653.9,10973,2168.64,4.5,2.07617
9059.84,49057.7,12103,6410.88,65698.8,6395,799.92,-14.25,2.07617
17943,64985.6,18095,12504.2,73364.2,11170,1180.8,27,2.07734
14298.9,58634.2,15982,9267.84,72006.8,8435,776.88,12.75,2.07734
16148.5,58231.9,18174,12422.2,69355.8,11738,1115.28,30,2.07734
14089,52124.5,17714,6193.44,64000.8,6342,599.76,6.75,2.0785
17391.4,63877.2,17843,11887.9,72358.8,10767,1020.24,32.25,2.0785
12007,51077.1,15406,7126.56,64661,7223,370.8,21,2.0785
12223.4,50887.4,15742,6307.92,64401.9,6419,382.32,-4.5,2.0785
12662.4,51456.8,16127,6734.88,64163,6879,390.24,11.25,2.0785
15373.4,84814.7,11879,11888.6,85179.2,9147,1452.96,21,2.07967
7927.04,45351.9,11455,2815.2,63663.6,2898,220.32,-3,2.07967
8608,47522,11871,5308.56,64533.8,5391,431.28,32.25,2.07967
8438.4,46739.3,11832,4150.8,64461.3,4220,511.2,14.25,2.07967
21034.2,58704.5,23482,12586.3,65636.8,12567,1191.6,55.5,2.07967
18150.4,103247,11521,9449.28,112085,5525,1072.8,60,2.07967
7000.96,43784.2,10479,2850.48,63411.1,2946,1792.8,72,2.08083
14958.7,61072.4,16052,11843.3,71214,10899,929.52,26.25,2.08083
15638.4,57246.2,17903,9738,68306.7,9343,909.36,18,2.08083
11047.7,49059.5,14758,5135.76,63818.2,5274,950.4,39,2.08083
7667.84,45675.3,11002,3799.44,63878.9,3898,449.28,12.75,2.08199
13622.4,52876,16884,7250.4,66409.8,7155,816.48,31.5,2.08199
17269.8,63824,17733,12538.1,72703.6,11302,765.36,31.5,2.08199
9306.24,47974,12713,4053.6,64323.7,4130,237.6,20.25,2.08316
14034.6,52408.5,17550,6195.6,64215.5,6323,637.92,45.75,2.08316
10159.4,49115.1,13556,4727.52,64925.1,4772,426.24,6.75,2.08316
18071.7,57308.9,20666,10912.3,67600.9,10579,1059.12,20.25,2.08316
17637.8,56476.7,20467,9136.8,65206.3,9183,505.44,15.75,2.08316
7445.76,44853.9,10879,2996.64,63886.7,3074,319.68,5.25,2.08316
9236.48,47666.9,12699,4822.56,63991,4939,295.92,26.25,2.08316
12691.8,58222.9,14286,10116.7,70211.7,9443,889.92,38.25,2.08432
10720.6,51019.4,13771,8180.64,65782.4,8150,609.84,45.75,2.08432
8864.64,48183.9,12057,5060.88,64414.4,5149,435.6,20.25,2.08432
10620.8,49117.5,14171,4032,63672.6,4150,337.68,24.75,2.08432
12519,52344.5,15674,7541.28,64867.5,7619,545.76,22.5,2.08432
11376.6,50217.5,14847,5181.84,63714.3,5330,342.72,9,2.08548
12566.4,52602.9,15656,8132.4,64367.8,8280,741.6,-21.75,2.08548
8037.76,46090,11429,2798.64,63906.5,2870,295.2,-22.5,2.08548
15131.5,98554.9,10062,7260.48,110889,4291,663.84,9.75,2.08548
18844.8,57290.6,21557,11104.6,65041.4,11189,1094.4,-12.75,2.08665
11294.1,49769.3,14872,4284,63866.3,4396,662.4,-9,2.08665
11259.5,51073.1,14448,5777.28,65144.5,5812,389.52,8.25,2.08781
9174.4,48696.3,12347,6759.36,65704.8,6742,779.04,-5.25,2.08781
14037.8,53431.2,17218,7110,64851.9,7185,941.04,-11.25,2.08781
14971.5,64238.1,15274,10342.8,73877.5,9175,1014.48,8.25,2.08781
8334.08,54738.7,9978,6608.88,70460.3,6147,524.16,9,2.08781
10236.8,55665.4,12052,6843.6,71645.7,6260,882,-2.25,2.08781
16485.1,57180.5,18894,10943.3,72158,9939,1406.88,50.25,2.08781
10712.3,56190.4,12494,8274.24,69645.6,7786,724.32,27.75,2.08781
11906.6,56384.7,13839,7721.28,70134.7,7215,652.32,18,2.08898
15547.5,54386,18735,7434.72,64775.6,7522,658.8,21.75,2.08898
10287.4,49511.1,13617,5065.2,67346.9,4929,635.04,-6.75,2.08898
11558.4,54394,13926,8387.28,71441.2,7694,1416.96,12.75,2.08898
12185,56074.3,14241,7307.28,69758.2,6865,796.32,34.5,2.08898
11445.1,51409.7,14590,5628.96,64912.8,5683,776.88,19.5,2.08898
15428.5,58834,17186,8537.76,70880.5,7894,1172.88,25.5,2.08898
12250.9,57278.6,14017,9630.72,70781.5,8917,822.24,9,2.08898
14499.2,59739.7,15906,10365.1,71943.3,9442,1175.04,15.75,2.09014
14794.2,59801.1,16213,11649.6,71106.3,10737,1062,6.75,2.09014
15444.5,89906.7,11258,9136.8,110011,5443,686.16,-6.75,2.09014
9619.84,48503.3,12998,5259.6,64767.6,5322,589.68,-24,2.09014
7574.4,45217.3,10978,3558.24,63402.1,3678,383.76,15.75,2.09014
8339.84,47419.7,11526,4294.8,63998.2,4398,371.52,-2.25,2.0913
11649.3,51899.9,14710,7896.24,67014.8,7722,700.56,33,2.0913
8504.32,46619.8,11955,2705.04,63155.5,2807,426.96,11.25,2.0913
9105.92,52559.9,11354,5771.52,70475.6,5367,889.92,0,2.09247
8277.12,46146.3,11755,4320,64491,4390,461.52,24.75,2.09247
11942.4,50785.6,15411,4533.84,64551.3,4603,390.96,27.75,2.09247
11289,50635.4,14611,4492.08,64334.1,4576,685.44,19.5,2.09363
10841,58975.1,12047,6814.08,71911,6210,776.16,-11.25,2.09363
15250.6,54795,18240,8678.88,64988.5,8752,1093.68,41.25,2.09363
8987.52,47252.8,12465,3762,63855.6,3861,379.44,16.5,2.09479
9979.52,48829.2,13394,5959.44,64769.1,6030,624.96,0.75,2.09479
13557.8,55129.4,16117,10756.1,67539.6,10437,543.6,1.5,2.09596
13003.5,62113.6,13720,9714.96,70710.8,9004,1248.48,-1.5,2.09596
16361.6,61913.1,17319,10553,71810.2,9631,1254.96,1.5,2.09712
18393,55769.5,21614,11192.4,65264.3,11239,627.12,-12.75,2.09712
11565.4,50520.1,15003,5767.92,64210.4,5887,702.72,-9.75,2.09712
11557.1,51966.2,14575,7232.4,65232.9,7266,745.92,-32.25,2.09712
24716.2,103475,15654,13476.2,99569.2,8870,1231.2,-18,2.09829
8673.28,46782.9,12150,4656.24,64459.5,4734,530.64,-9,2.09829
19316.5,57336.1,22079,13532.4,65664.1,13506,587.52,34.5,2.09945
16767.4,77048.5,14262,9711.36,90020.3,7070,845.28,8.25,2.09945
10784.6,49487.6,14282,6067.44,64186.6,6195,569.52,31.5,2.09945
15879.7,63414.2,16411,11733.8,73111.7,10518,992.16,15,2.09945
10496.6,54474.8,12628,8160.48,70638.6,7571,559.44,24.75,2.09945
15280.6,55542.5,18030,10129.7,68109,9747,1190.88,15,2.09945
7868.8,45851.3,11247,4003.92,64282.4,4082,416.88,6,2.10061
16379.5,53947.5,19898,6156,64581.3,6247,595.44,26.25,2.10061
10821.1,54426.2,13030,8212.32,72010,7474,869.76,18,2.10061
16414.1,61954.3,17363,11273.8,72499,10191,871.2,25.5,2.10061
8505.6,47035.9,11851,4227.12,64726.3,4280,321.84,3.75,2.10061
12339.8,51618.3,15667,7801.92,67109.4,7619,554.4,14.25,2.10178
20182.4,67294.5,19655,13963.7,74406.4,12299,2162.16,18.75,2.10178
13027.8,57444.2,14863,8654.4,71739.8,7906,762.48,-18.75,2.10294
8650.24,47206.4,12009,4758.48,64578.9,4829,209.52,4.5,2.10294
14261.1,54379.3,17187,8805.6,68350.6,8443,637.92,51,2.10294
8073.6,48851.6,10831,6238.08,68743.7,5947,698.4,9,2.10294
18352,56577.1,21258,11375.3,65844.4,11322,754.56,27,2.1041
9163.52,48638.6,12347,5330.16,65293,5350,396,21.75,2.1041
12737.9,54536.6,15307,8369.28,68923,7958,1103.76,48.75,2.1041
8836.48,47289.5,12246,5038.56,64873.7,5090,502.56,7.5,2.1041
10524.8,53719.1,12840,8606.88,69749,8087,747.36,9,2.10527
14401.3,53594.7,17610,6922.8,65307.7,6947,1022.4,9.75,2.10527
8987.52,53844.6,10939,6644.16,70928.8,6139,849.6,24,2.10527
8372.48,46551.2,11787,5083.2,64385.9,5174,615.6,22.5,2.10643
6090.88,42719.6,9344,2338.56,64286.9,2384,290.88,-6.75,2.10643
10009,51718.6,12683,8038.08,67415.4,7814,985.68,3.75,2.10643
17025.3,57531.6,19394,9758.88,69051.8,9262,960.48,3,2.10643
8808.32,47723.4,12096,4099.68,64585.7,4160,317.52,-10.5,2.10643
17063.7,57183.7,19556,10057,68770.1,9584,828.72,-5.25,2.10643
23801,66818.9,23344,16648.6,73946.5,14755,2078.64,25.5,2.10643
12035.8,56600.2,13936,7917.12,71428.5,7264,856.8,1.5,2.1076
7870.08,48225.7,10695,5747.04,69044.6,5455,537.84,15.75,2.1076
7318.4,45651.9,10506,2738.88,64036.8,2803,352.08,-12.75,2.1076
8326.4,47249,11549,4001.76,64326.6,4077,281.52,1.5,2.10876
9603.2,48610.1,12947,4236.48,64283.9,4319,594.72,-1.5,2.10992
10371.2,58122.7,11694,7302.24,71522.9,6691,866.88,5.25,2.10992
14240.6,61186.3,15253,10267.2,73481.6,9157,843.84,7.5,2.10992
16306.6,92717.9,11526,11808.7,119465,6478,1533.6,18,2.10992
14907.5,54234.4,18014,7788.96,66241.5,7706,850.32,15,2.11109
6336,43448.4,9557,2619.36,64220.9,2673,100.8,-3.75,2.11109
16953.6,61145.3,18171,9446.4,72229.5,8571,683.28,6.75,2.11109
10503,50739.1,13566,4622.4,65147,4650,864,12.75,2.11109
10280.3,50046.9,13462,6353.28,66533.8,6258,412.56,27.75,2.11225
7790.08,46085.1,11078,3646.8,63937,3738,486.72,12,2.11225
8755.2,53599.3,10705,7148.16,71054.4,6593,820.08,-6,2.11225
11120,57920.9,12582,7895.52,72409.9,7146,1068.48,6.75,2.11342
10597.8,50292.2,13810,4795.2,64902.6,4842,466.56,3.75,2.11342
11002.2,55894.8,12900,7577.28,71471.6,6948,783.36,41.25,2.11342
8680.32,47824.6,11895,3726,65029.9,3755,385.2,19.5,2.11342
17252.5,60119,18807,10288.8,72139.4,9347,893.52,24.75,2.11342
9511.04,53687.8,11610,6369.84,70730.9,5902,849.6,14.25,2.11458
9581.44,55811,11251,6843.6,69556.8,6448,988.56,33.75,2.11458
15685.1,54119.2,18994,7542.72,64147.4,7706,401.76,21,2.11458
18867.2,56847.1,21751,11381.8,65436.9,11399,725.76,8.25,2.11574
16119.7,60280.7,17525,12419.3,69749.8,11669,1163.52,17.25,2.11574
11874.6,53353.3,14586,7474.32,68729.8,7127,582.48,8.25,2.11574
13943.7,60686.2,15058,9943.2,71092.9,9166,1398.24,-3,2.11574
10652.2,50477.2,13830,5151.6,64405.8,5242,577.44,5.25,2.11574
21025.3,63442.7,21719,16299.4,71080.3,15028,1435.68,7.5,2.11574
9034.88,55280.6,10711,7259.76,69527.4,6843,634.32,1.5,2.11574
9008.64,48468.1,12181,5893.2,64487.7,5989,572.4,-5.25,2.11574
14467.2,58896.9,16098,11777,70744.3,10910,603.36,1.5,2.11691
17157.1,63094.6,17821,11162.2,71486.7,10233,969.84,0,2.11691
8970.24,47336.6,12419,3929.04,63610.1,4048,470.88,12,2.11807
9568.64,48409,12954,5632.56,63175.7,5843,218.16,14.25,2.11807
9628.16,51758.8,12191,7164.72,70019,6706,1031.04,3.75,2.11807
8423.04,54039.4,10215,6784.56,70054,6347,835.92,-7.5,2.11923
15371.5,54318.3,18546,6002.64,63965.7,6150,571.68,-3.75,2.11923
5603.2,42843.5,8571,2151.36,64145.4,2198,415.44,42,2.1204
11335,50985.1,14570,5895.36,64803.5,5962,364.32,6,2.1204
7809.28,46764.3,10944,3880.08,64229.6,3959,383.04,6.75,2.1204
