"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
10213.5,63451.6,10549,2936.05,61259.8,3141,8529.3,38.4,3.48906
15163.6,64968.7,15296,4368.65,62185.9,4604,7747.35,-34.56,3.49505
12250.8,64851.8,12380,3098.55,62195,3265,8319.35,-3.84,3.50103
10617.6,64073.4,10860,3542.5,61663,3765,13222.3,-5.76,3.50103
11361,63937.9,11645,5623.8,65522,5625,14082.2,-11.52,3.50582
15187.2,64475.5,15437,5018,69438.3,4736,14305.8,24.32,3.50582
10674.9,63185.4,11072,3303.3,61085,3544,7248.8,8.96,3.5154
16402,72492.7,14828,12119.2,98823.8,8037,23006.8,94.08,3.5154
14363,65935.2,14276,5444.4,63308.1,5636,13063.7,-23.68,3.5166
15785.4,65629.3,15763,4241.9,62122.3,4475,17257.5,-3.84,3.5166
8160.88,64036.3,8352,2698.15,60556.8,2920,8076.9,10.88,3.5178
5440.98,62122,5740,2765.1,60871.2,2977,10631.4,-27.52,3.52019
12333.4,63729.3,12683,4638.4,62011.9,4902,12457.9,-23.68,3.52498
15485.7,69374,14629,6503.25,68553.5,6217,20267,13.44,3.52618
11309.7,63681.9,11639,4588.35,63721.6,4719,14829.7,3.2,3.52977
16412.6,73201.1,14694,10110.8,70566.4,9390,17637.8,47.36,3.53217
9864.8,64903.1,9961,5731.05,63401.4,5924,8659.3,5.76,3.53695
15553.6,64887.6,15709,5632.25,63728.4,5792,12047.8,22.4,3.53815
20275.9,72592.4,18305,13083.8,69638.9,12313,7055.1,-5.12,3.53815
16511.1,65548.5,16508,4975.75,64842.1,5029,8105.5,19.84,3.54174
18012.1,73282.9,16108,15350.4,73361.3,13713,8422.05,19.84,3.54653
14014.3,65355.4,14053,5207.8,63332.4,5389,9594,15.36,3.55252
16888.2,72485.6,15269,8823.75,71630.5,8073,6694.35,-22.4,3.55491
12623.6,65198.4,12689,4666.35,62500.3,4893,11635.6,26.24,3.55731
9037.03,64897.1,9126,2960.1,61978.6,3130,9002.5,-7.68,3.55851
13379.4,65279.5,13432,4341.35,62107.6,4581,11489.4,-1.92,3.55851
13171.7,72588.6,11892,6794.45,70322.3,6332,19233.5,-5.12,3.5609
10674.3,64302.7,10879,4310.8,63258.5,4466,12868.7,31.36,3.5621
9628.8,63122.2,9997,3214.9,61372.5,3433,11461.4,0.64,3.5633
17534.2,74880.9,15346,10513.1,71575.6,9626,21182.8,0,3.57048
12715.1,64332.3,12953,4215.9,62965.6,4388,7618,1.28,3.57886
17228,65953.3,17119,5846.75,64878.5,5906,10920.6,1.92,3.58006
15927.6,74157,14076,8653.45,73374.6,7729,22592.7,17.28,3.58126
12489.7,74337.1,11011,9569.3,72225.5,8683,13639.6,12.16,3.58245
10647.7,69593.1,10027,6657.3,67937.2,6422,9547.2,5.12,3.58485
14652.1,64199.9,14957,5474.3,65455.9,5481,13716.9,-7.04,3.58844
10486.7,67696.4,10152,7020.65,69282.5,6641,10382.4,28.8,3.58964
9673.05,62438,10153,3411.85,61767.7,3620,10459.8,-8.96,3.58964
9322,70245.7,8697,4550.65,68386,4361,8059.35,0.64,3.59802
11149.2,64908.6,11257,5736.25,65584.6,5732,8279.05,1.28,3.60041
12841.3,70259.7,11978,9358.7,70279.8,8727,15167.1,1.92,3.60281
14283.3,64874.3,14429,5062.2,63445.5,5229,9047.35,10.88,3.6076
20645.3,73477.2,18414,16420.9,72288.8,14887,13961.3,-6.4,3.62077
7449.93,63838.7,7648,2696.2,60846.5,2904,8883.55,-39.04,3.62197
13787.1,69616.5,12979,6967.35,67516.2,6763,13803.4,12.8,3.62197
13288.6,64624.5,13476,6421.35,64862.8,6488,10811.4,12.16,3.62316
11693.2,64641.6,11855,8305.05,94723.2,5746,9189.05,52.48,3.63035
12072.6,68388.7,11569,7248.15,67045.1,7085,10245.9,-21.12,3.63035
10343.9,64506.3,10509,3394.3,62067.2,3584,9318.4,-17.92,3.63274
13066.1,69885.1,12253,6970.6,69132.2,6608,14595.1,23.04,3.63633
9047.65,62972.2,9416,3132.35,61296.4,3349,10957,17.92,3.63753
12734.6,64911.9,12857,6372.6,63010.7,6628,9656.4,-5.12,3.63753
11735.1,64443.7,11934,3846.05,61252.7,4115,10262.2,23.68,3.63993
13063.8,64097.3,13357,3955.9,63048.1,4112,10585.9,-20.48,3.64711
12011.8,65841.9,11956,5981.95,65954.4,5944,10256.3,1.92,3.6519
16299.9,66432.3,16080,5753.15,63431.8,5944,10767.9,-26.24,3.6531
15286.3,65010,15410,4720.95,62201.9,4974,6987.5,-6.4,3.65429
13781.8,65435.4,13803,4167.8,62675.8,4358,10422.1,8.32,3.65908
8908.41,63507.2,9193,2797.6,61524.7,2980,7179.9,-22.4,3.66387
9310.79,64176.7,9508,5559.45,66437.7,5484,11809.2,-23.68,3.66627
9528.5,63896.4,9773,2858.7,61769.8,3033,7861.1,39.68,3.66746
11531.5,64088.5,11792,3380,62222.4,3560,11487.4,1.28,3.66986
11457.8,64048,11724,3885.7,62583.7,4069,12006.8,-1.92,3.67225
10773.4,69912.4,10099,8438.3,71310.4,7755,9018.75,23.04,3.67225
21283.1,77713.8,17948,9380.15,73279,8389,12805.6,-10.24,3.67345
15065.6,65932.7,14975,6656.65,63686.2,6850,14027,-2.56,3.67824
6042.78,63998,6188,2457,61458.8,2620,7192.9,37.12,3.67824
22522.7,75151.2,19641,12177.8,75092.3,10628,14677.6,-4.48,3.68064
20454.7,66705.8,20096,8077.55,63443.2,8344,10472.1,-33.28,3.68662
14820.8,65984.8,14720,5183.1,63325.8,5364,11187.1,24.32,3.68782
10774.6,63792.8,11069,3991,62632.7,4176,12272,23.04,3.68902
17224.5,65215.9,17309,6563.7,63258.6,6800,10634.6,-15.36,3.68902
21427.6,74308.4,18898,10206.3,72720.2,9198,15106,23.68,3.69141
26912.3,79133.3,22288,17161.3,73624.2,15276,16175.2,-16,3.6986
11282.6,64798.4,11411,5907.2,65097.4,5947,7818.85,-19.2,3.6986
7818.68,63471.4,8073,2980.25,61265.3,3188,7462,-42.88,3.69979
13969.4,64947.5,14096,4748.9,64302.5,4840,16442.4,-33.28,3.70578
14950,63550.9,15417,7385.3,64602.6,7492,10173.8,-40.96,3.70698
13428.4,70601.2,12465,7196.15,68418.2,6893,8838.05,-21.76,3.70698
11265.5,63329.3,11658,3701.75,60786.2,3991,8026.2,11.52,3.71775
7869.42,63772.8,8087,2720.25,60906.8,2927,9672.65,14.72,3.71775
13972.4,69114.2,13249,8399.3,68286.4,8061,15781.3,-11.52,3.71895
17905.9,66298.4,17700,5796.7,62729.9,6056,13666.9,10.88,3.72374
9218.75,63488.9,9516,3361.8,61731.3,3569,9839.7,10.88,3.72733
8982.16,73914.5,7964,6056.05,68952.3,5756,20411.3,0.64,3.72853
11371.1,65232.4,11424,4732.65,64188.5,4832,10378.5,14.08,3.73092
18797.4,74104.1,16624,9123.4,71726.4,8336,19976.4,0,3.73092
16802,69397.9,15867,9064.9,68584.3,8662,8292.7,18.56,3.73811
13673.8,74207.4,12076,8564.4,71191.8,7884,11258.6,-3.2,3.73931
13479.7,74123.8,11918,7974.85,69881,7479,20992.4,-17.92,3.7405
16525.9,66456.5,16297,8811.4,65117.7,8868,13034.4,-44.16,3.7429
11785.8,69105.9,11177,7160.4,69737.6,6729,6837.35,-0.64,3.74888
17049.2,65143.3,17152,5204.55,63257.7,5392,10163.4,24.96,3.75008
20124.9,67439,19557,8166.6,67228.5,7961,11755.9,-22.4,3.75128
7212.16,63932.9,7393,2525.25,62758.7,2637,7317.05,34.56,3.75727
16768.4,64837.6,16949,7430.15,63561.2,7661,8501.35,36.48,3.76206
21132.6,70721.9,19583,11433.5,71924.2,10418,6986.85,16.64,3.76684
9521.42,64622.6,9656,5363.8,67743.7,5189,11700,0.64,3.76924
16969,66559.7,16708,7404.15,64389.4,7536,11623.3,10.88,3.77044
12592.4,65283.9,12641,4705.35,72167,4273,10530,53.76,3.77642
13716.9,70291,12789,9733.75,103945,6137,14743.3,80.64,3.77882
12742.2,63858.3,13077,6113.9,64201.3,6241,6555.25,1.28,3.78121
9032.31,63316,9349,3435.9,62117.3,3625,10189.4,0.64,3.78121
10109.6,67606.7,9800,5850.65,67683.7,5665,9439.3,10.88,3.78241
15088.1,64640.9,15297,8758.1,65275.9,8793,13201.5,-7.04,3.78241
13657.9,64941.2,13783,4958.85,62556.9,5195,6719.05,-10.88,3.7884
14646.2,64510.4,14879,4602.65,62815.3,4802,12136.1,-1.28,3.78959
9955.66,64110.6,10177,4909.45,62535.6,5145,12285.6,28.8,3.80157
13575.9,64040.2,13893,4028.05,61206.2,4313,10498.1,-18.56,3.80276
11999.4,64038.6,12280,4799.6,62200.2,5057,10858.2,-28.16,3.80516
10978.1,76149.7,9448,8102.9,71519.4,7425,9224.8,8.96,3.80636
13088.6,76226.1,11253,10843.3,71426.9,9949,17519.4,17.92,3.80875
12132.8,64227.2,12380,4675.45,69370.7,4417,10947.9,31.36,3.80995
11593.5,64525.8,11775,4722.25,64880,4770,11376.9,-8.32,3.81115
8673.59,62796.3,9052,3408.6,61965.6,3605,12318.8,-40.96,3.81354
12268.5,67400.9,11929,5408,66670.2,5316,10569,-14.08,3.81594
17321.8,71181.5,15948,10301.2,68129.9,9909,13031.8,-18.56,3.81713
10617,63479.5,10961,3998.8,61910.1,4233,11714.9,14.08,3.82192
18655.8,66202.4,18468,8106.15,78586.5,6760,10219.3,105.6,3.82312
21683.7,74440.1,19090,13209.9,71323.7,12138,14512.5,12.16,3.82671
13350.5,65563.1,13345,4795.05,61994.2,5069,8373.3,-15.36,3.82671
16499.9,65031.3,16628,5198.05,62437.6,5456,8989.5,20.48,3.8339
13280.3,68336.9,12736,6650.15,67506.9,6456,9775.35,-30.08,3.83629
8750.29,62475.1,9179,3030.3,60732,3270,6959.55,19.84,3.83869
15998.4,68295.6,15352,7192.9,66281.5,7112,14157.6,-9.6,3.84108
7600.38,62946.9,7913,3984.5,62470.9,4180,9417.2,10.88,3.84467
15064.5,65308.3,15117,4365.4,62519.9,4576,13390.6,8.96,3.85066
12038.4,63517.1,12421,6104.8,70227.2,5697,10608.6,49.28,3.85425
13449,69308.6,12717,8710.65,67983.9,8397,10197.2,-42.88,3.86143
13798.9,68608.3,13181,8359,71957.9,7613,13150.1,-0.64,3.86263
14454.4,76865,12324,13274.9,69465.6,12524,6726.2,19.2,3.86383
7516.6,61769,7975,2616.9,61272.3,2799,9243,1.28,3.86503
10772.2,63853.9,11056,3547.05,62288.2,3732,6529.9,23.68,3.86982
17150.1,70295.2,15989,12128.3,68752.1,11561,14647.7,-1.92,3.87101
19949.7,70901.4,18440,11792.3,70894.4,10901,9019.4,-22.4,3.87461
8875.96,62818,9260,3176.55,61355.2,3393,10552.1,-0.64,3.8758
13054.9,63905.6,13388,4498,62440.4,4721,10920.6,-10.88,3.8758
24092.1,84225.8,18746,16258.4,75296,14151,10840.7,-42.24,3.877
27076.3,72018.8,24639,18060.9,69650.4,16994,28002.6,35.2,3.877
12906.2,67385.6,12552,7492.55,68038.2,7217,11456.2,10.88,3.87939
13225.4,67095.7,12918,7938.45,66648,7806,9854,-2.56,3.88299
10507.9,63622.1,10824,3474.25,61206.6,3720,9909.25,-12.8,3.89137
14865.6,65314.7,14916,4135.3,61481.6,4408,14311.7,3.84,3.89257
15810.2,69423.1,14925,6817.85,68614,6512,13745.5,-24.96,3.89376
25679.2,88588.2,18997,17381,81777.7,13929,8360.95,21.76,3.89496
7726.64,62131.7,8150,3069.95,59630.2,3374,9463.35,-37.12,3.89735
19780.9,68029.1,19056,10077.6,67835.4,9736,7852.65,24.96,3.89735
15453.3,71154.8,14233,11960,69505.2,11277,16149.9,26.88,3.89855
17098.2,65887.4,17007,8223.8,82535.2,6530,12004.8,60.16,3.90214
11132.1,65607.4,11120,7284.55,67851.1,7036,6829.55,-62.08,3.90454
15140.6,65882.3,15061,5341.05,62989.2,5557,11786.4,-16,3.90574
19569.1,69424.7,18473,7990.45,67170.6,7796,12218,3.84,3.90933
17225.6,64667.4,17457,5270.85,63207.8,5465,8964.8,19.84,3.91172
9187.48,63507.1,9481,6836.7,92956.4,4820,9205.3,127.36,3.91771
9455.93,62920.5,9849,3352.7,64096.4,3428,10308.3,2.56,3.9201
15291,65733.9,15245,5521.75,62510.5,5789,8910.85,-6.4,3.93088
9687.8,66852.7,9497,6208.15,66774.5,6093,7937.8,-20.48,3.93208
13742.9,65454.4,13760,3995.55,65008,4028,12413,-38.4,3.93447
11750.4,64215.9,11992,4858.1,63158.2,5041,8700.25,12.16,3.94166
18635.7,66531.1,18357,9009,66361,8897,14870,-0.64,3.94405
9047.06,65725.3,9021,4269.85,64536.2,4336,6578,-21.76,3.94884
18282.3,66715.9,17959,7056.4,66300.8,6975,12402,24.96,3.95004
8357.35,63421.4,8636,4624.75,64363.5,4709,11263.2,-30.72,3.95124
12473.2,64340.3,12705,5916.95,62133.2,6241,7187.7,-16.64,3.95124
11815.3,68067,11376,7651.8,67912.8,7384,10166.6,-46.72,3.95363
10563.4,66488.7,10412,6676.15,65932.5,6636,7408.7,5.76,3.95722
14600.1,78223.9,12232,8765.25,74992.1,7660,9737,26.24,3.95842
12437.8,71476.9,11404,6716.45,69592,6325,9254.7,23.04,3.96081
10907.9,64390.3,11102,4219.15,62122.3,4451,9746.1,3.2,3.9656
18649.9,67174.5,18195,8356.4,63275,8655,18713.5,-16.64,3.968
16708.2,65205.1,16793,5153.2,63338.4,5332,10692.5,-39.68,3.97159
15570.1,64923.5,15717,4585.75,61471,4889,14548.3,-3.2,3.97398
30480.6,78042.5,25596,23558.6,72481.9,21301,15314,32.64,3.97518
12428.9,76720.6,10617,11545.3,72356.6,10457,9556.3,13.44,3.97638
15747.7,72206,14293,9159.15,69659.3,8617,16671.8,33.28,3.97638
12343.4,67772.8,11936,7814.95,68142.7,7516,9832.55,35.2,3.97758
8586.27,63568.7,8852,2715.05,60112.7,2960,11557,8.32,3.97877
16012,66160,15861,11317.1,64962.8,11417,7092.8,-50.56,3.97997
8410.45,70520.4,7816,4056.65,64716.8,4108,11525.8,3.84,3.98117
18673.5,66474,18410,7641.4,63949.3,7831,8126.95,3.2,3.98596
12752.3,64785.4,12900,4072.25,62007.2,4304,12736.8,3.2,3.98955
9578.06,70205.5,8941,6293.95,69196.5,5961,9233.25,10.88,3.99195
9973.36,66532.4,9824,4642.95,65804.6,4624,17427.8,-1.92,3.99434
10348.6,63909.3,10612,3647.8,61047.6,3916,13120.9,-0.64,3.99554
12856.1,71547,11776,9995.7,68839.6,9516,10610.6,-2.56,4.00272
15016.1,68683.3,14328,10192,70361.6,9493,16524.3,-5.12,4.00272
13812.5,80058,11307,8301.15,72440,7510,8000.2,-2.56,4.00272
21073.6,72319.2,19097,16305.9,68343.8,15636,6549.4,-0.64,4.00392
14922.9,67109.4,14573,6258.85,66793.7,6141,7645.3,1.28,4.00512
20713.1,66564.8,20393,8919.3,64291.2,9092,14648.4,-10.24,4.00631
11396.4,71567.4,10436,6724.25,68216.8,6460,14685.4,10.88,4.00871
12569.4,67498,12204,8477.95,67257.1,8261,13191.1,-4.48,4.0135
11056.6,72861.3,9945,5313.75,69412.4,5017,9739.6,-14.08,4.02068
15059.7,65175.7,15143,8054.15,68346.1,7723,6687.85,54.4,4.02667
18813.9,65967,18691,8949.85,74518.8,7871,10370.1,119.68,4.03026
13929.9,67318.8,13561,7428.2,68181.3,7140,7327.45,10.88,4.03026
11087.9,65048.3,11171,4023.5,62499.2,4219,6568.9,1.92,4.03146
13746.4,65604.8,13732,7343.7,64136,7504,9517.95,10.24,4.03385
14725.2,68374.1,14114,6273.15,67285.9,6110,10480.6,24.96,4.03625
10567.5,64429.3,10749,3281.2,62802.8,3424,11469.2,37.76,4.03984
11243.6,64710.9,11387,4373.85,63445,4518,11904.8,3.84,4.03984
16278.1,72022.8,14812,8547.5,72929.2,7681,15895.7,-2.56,4.03984
12456.1,65705.2,12424,4628,65706.4,4616,14046.5,19.2,4.04343
13821.3,77978.2,11616,8282.95,73197.3,7416,16856.4,-20.48,4.04463
17206.2,69379.4,16253,9751.3,67697.2,9440,18018,-3.2,4.0566
15661.5,74054.5,13860,10433.8,69831.5,9792,15982.2,1.92,4.059
11640.1,72095.9,10581,8846.5,70248.9,8253,8784.75,-24.96,4.06019
11419.4,66724.8,11216,5122.65,71734.6,4680,6969.3,-54.4,4.06019
14614.9,65116.7,14709,5916.3,64225.7,6037,12335.7,37.12,4.06259
10728.6,64029.4,10981,3277.3,61138.9,3513,9001.2,-0.64,4.07456
15081,65057.1,15192,4765.15,63628.5,4908,14746.5,-14.72,4.07696
23851.3,70857.7,22060,14346.8,71484.2,13153,14375.4,48.64,4.07815
11130.9,64214.5,11360,4124.9,63161.1,4280,9644.05,-43.52,4.08055
13444.9,65287.9,13496,4673.5,63229.2,4844,9164.35,-21.76,4.08175
14823.7,68414.7,14200,8996,74543.2,7909,11466,-20.48,4.08175
11437.1,64923.8,11545,3603.6,62593.6,3773,7406.75,0,4.08294
15777.2,70665.2,14632,8689.85,69748.7,8165,19192.5,-7.68,4.08534
13623.1,64879.3,13761,3572.4,62448.9,3749,6687.2,24.96,4.08653
23184.6,72267.7,21025,14322.7,69981,13413,9165.65,26.88,4.09252
12745.8,65555.4,12742,7434.05,63661,7653,7214.35,74.24,4.09611
13785.9,65284.7,13839,4318.6,62257.8,4546,6995.95,-26.88,4.09971
16790.2,67869.2,16213,7740.2,66248.1,7657,12951.9,-15.36,4.1009
18215.7,68274.6,17485,7317.7,66166.2,7248,11466.6,-3.2,4.1009
13509.2,65503.2,13516,4741.75,62438.3,4977,13445.2,19.2,4.1033
10194.6,65726.9,10165,4902.95,65884.7,4877,16028.3,9.6,4.1045
8249.38,65254.2,8285,2746.9,60817.8,2960,11109.8,22.4,4.10569
16764.3,67551.8,16264,9822.15,66272.5,9713,12463.8,11.52,4.11288
12786.5,66003,12696,4649.45,62839,4849,8954.4,-36.48,4.12126
12396.5,74064.8,10969,8488.35,71502.9,7780,6917.3,0,4.12246
10509.1,69031.1,9977,6056.05,67914,5844,16068,7.68,4.12365
12964.7,64958.1,13080,4704.05,62545.1,4929,10398.7,-21.12,4.12365
15909.3,74891.2,13922,8648.9,74797.3,7578,8994.05,40.32,4.12485
14591.3,65260,14653,4471.35,62083.6,4720,9956.05,-15.36,4.12485
11972.9,65404.2,11997,6839.3,66610.2,6729,6572.15,2.56,4.12485
8645.27,63489.1,8924,3372.2,61577.2,3589,9579.05,-3.2,4.12605
6360.2,63078.4,6608,3786.9,61920.7,4008,10485.1,-17.92,4.12844
18248.7,74002,16161,10880.3,69927.9,10197,8637.2,31.36,4.12844
19603.3,77598.7,16556,12439,73488.3,11093,10444.2,9.6,4.13323
15790.2,70195.7,14742,7620.6,69849.5,7150,7458.1,-21.76,4.13443
12885,65358.5,12920,4772.95,63166.4,4952,7241.65,0,4.13922
8784.51,64009.5,8994,4842.5,69626.6,4558,9293.05,-10.24,4.14401
11912.1,68419.9,11410,7555.6,68373.9,7242,10324.6,21.12,4.14521
16692.9,72511.7,15087,7959.25,70852.7,7362,23472.8,-17.92,4.15119
13118.6,72430,11870,6963.45,69323.5,6583,16822.6,-9.6,4.15359
9238.22,63502.8,9534,3792.75,63038.7,3943,11856.6,-25.6,4.15359
13216,64752.1,13376,5786.95,65343.5,5804,8732.1,3.2,4.15957
17877,66262.5,17681,5933.2,63525.3,6121,15772.9,0,4.16317
13633.1,65850.6,13568,7293.65,67059,7128,18829.8,-28.8,4.16317
13803,64669.5,13988,6413.55,63073,6664,7315.75,-8.32,4.16556
16650.4,64763.5,16849,5772,63161.4,5989,17351.1,2.56,4.16676
15039.1,75421.1,13068,6384.3,68940.8,6069,19973.8,-2.56,4.17155
8343.78,62932.2,8689,3086.85,61582.9,3285,6635.2,-30.08,4.17155
19881.8,75451.7,17269,10021,71908.4,9133,18363.1,-30.72,4.17274
11490.8,64036,11760,4092.4,62430.1,4296,10200.4,1.28,4.17514
10751,64492.1,10925,3400.8,62464.9,3568,10730.2,-19.2,4.17634
11018.2,77369.8,9333,7993.7,70139.9,7469,9458.8,-2.56,4.18232
13115.7,65196.5,13184,6896.5,64900.8,6964,13254.1,-19.84,4.18591
12558.7,64135.4,12833,4331.6,63407.6,4477,7540.65,5.12,4.18831
18377.3,77506.7,15539,9618.7,72166.1,8735,11786.4,33.92,4.18951
14606,76024.2,12591,11757.2,69679.9,11058,12357.1,1.28,4.19549
14662.7,64967.4,14791,6147.7,62844.4,6411,8842.6,19.2,4.19909
14629.6,66300.3,14461,6372.6,65255.4,6400,13295.8,-3.2,4.19909
17423.9,67639.6,16882,5877.3,64217.2,5998,18213,-6.4,4.20148
22111.4,78567.3,18444,12816,75667.8,11100,26083.8,4.48,4.20268
15037.3,65238.1,15106,4421.95,61843.1,4686,12500.8,-3.2,4.20986
10316.1,71793.5,9417,5902.65,67428.3,5737,10310.3,-1.28,4.21106
14978.9,73820,13298,7447.7,71098.7,6865,14459.2,-33.92,4.21585
13331,64634.4,13517,4368.65,62785.9,4560,12511.2,33.92,4.21705
14407.8,74231.9,12720,7799.35,70638.2,7236,16658.2,10.24,4.21824
16436.8,64829.2,16616,5795.4,63290.7,6001,9373,16,4.21824
11021.8,66758.2,10820,5071.3,66737.5,4980,6734,4.48,4.21944
22665.4,72089.4,20605,13024.7,70381.5,12128,8684,-21.12,4.22423
12859,64547.4,13056,3914.95,62093.5,4132,6971.9,-19.84,4.22423
18639.9,71588.3,17064,12109.5,68627.5,11564,6688.5,-7.04,4.23141
13489.2,67725.9,13053,6936.8,68465.4,6640,9740.9,0,4.23261
10385.2,64708.4,10518,6732.05,66145.7,6670,6839.3,14.72,4.23261
11614.1,63929.5,11906,4117.75,62037,4350,6646.9,-11.52,4.23261
17229.2,66427.3,16998,6015.75,64188.9,6142,13995.8,1.92,4.24099
18194.4,71392,16702,10764.6,70189.2,10051,14820.6,-0.64,4.24099
13254.9,70808.3,12268,7333.95,68888.9,6977,11809.8,23.68,4.24458
13515.1,65275.8,13569,5252.65,64307.4,5353,16979.9,49.28,4.24458
11977.6,63298.4,12401,3882.45,62654.6,4061,11204.7,3.2,4.24578
13973.6,71915.4,12734,8325.85,70578.6,7731,14403.3,-21.12,4.24937
8991.6,62675.3,9402,3235.7,62387.4,3399,7213.05,-5.76,4.25177
14191.3,74731.9,12445,7973.55,71622.1,7296,20772.7,-2.56,4.25297
21629.4,67448.8,21016,9530.3,68207.7,9157,10253.8,67.84,4.25416
10925.6,63930.5,11200,4168.45,62829.7,4348,10610.6,8.96,4.25656
8158.52,64341.4,8310,2690.35,61951.8,2846,10066.5,-5.76,4.25776
13989.5,65430.7,14012,4917.9,63332.6,5089,15168.4,-16.64,4.25776
7789.18,63452,8045,3227.25,62352.9,3392,6582.55,5.76,4.25895
12187,64577.1,12368,3954.6,62966.1,4116,7196.15,3.2,4.26135
19266.4,71688.3,17613,13367.9,71668.7,12224,10009.3,28.8,4.26135
11438.3,64500.3,11622,3818.1,62399.8,4010,12966.8,-49.92,4.26374
11554.6,63740.7,11880,3514.55,61850,3724,9721.4,0.64,4.26494
8989.24,69668.7,8456,6141.2,68400.7,5884,13895.7,-3.84,4.27093
6861.11,63402.4,7092,2530.45,62064.2,2672,8349.25,-16.64,4.27332
12160.5,64961.7,12268,3628.95,62438.1,3809,12366.2,-3.84,4.27332
13682.7,64599.7,13881,5323.5,63340.8,5508,11069.5,-11.52,4.27332
9573.34,64361.8,9748,3810.3,62741.7,3980,7109.05,9.6,4.27332
12795.9,65658.7,12772,4232.15,65291.5,4248,9380.8,-15.36,4.27572
10961.6,71573.2,10037,7000.5,71629.2,6405,10202.4,-15.36,4.27691
18351.9,69069.9,17413,7420.4,69581.2,6989,10317.4,-11.52,4.2817
13791.8,64741.9,13961,4359.55,62958.9,4538,9444.5,-4.48,4.2817
15739.4,64919.1,15889,5101.2,63161.2,5293,11304.1,-26.88,4.2829
11640.1,63375.1,12037,4113.85,62567.9,4309,10838.8,-8.32,4.28649
17062.2,75696.5,14772,10007.4,72613.5,9032,16324.1,-24.96,4.29128
13079.1,69147.6,12396,5545.8,67392.8,5393,13414,109.44,4.29368
13153.5,64600.2,13344,5669.3,61718.1,6020,10197.8,349.44,4.29368
7005.66,62457.2,7351,2861.3,60431.2,3103,8538.4,8.32,4.29487
12664.9,70197,11824,7716.15,69730.5,7252,20381.4,-33.28,4.29607
15895.8,78438.8,13281,9073.35,83691.9,7105,14281.8,3.84,4.29966
12919.8,66041.1,12821,6243.9,64168.1,6377,12798.5,-20.48,4.30445
12437.8,63781.1,12780,4919.2,59734.1,5397,7187.7,-35.2,4.30445
6446.93,62023.8,6812,3523,61064.1,3781,11103.3,10.24,4.30685
12201.2,65795.9,12153,6002.75,63935.7,6153,16638.7,3.2,4.30804
7641.09,63412.2,7897,2749.5,58276.6,3092,10377.2,-8.32,4.31283
17799.7,77125.4,15125,9292.4,69765.9,8729,12472.2,-2.56,4.31283
7548.46,64827.1,7631,5135.65,63146.3,5330,9473.75,15.36,4.31523
23957.5,78586.6,19979,14816.7,72823.6,13334,13501.8,32,4.326
11407.1,66581.1,11228,8825.05,66022.7,8760,7968.35,5.12,4.33558
10235.9,67446.3,9946,6115.85,65161.5,6151,7352.15,-9.6,4.33678
10043,64653.9,10180,4082.65,61763.7,4332,7927.4,-5.76,4.34277
16672.2,72973.4,14973,10268.7,70690.1,9520,11634.3,22.4,4.34756
11204.1,68190.2,10768,6440.2,66698,6328,16166.1,-12.8,4.34995
8883.04,64107.4,9081,2918.5,59995.9,3188,7374.9,7.04,4.35235
15587.2,65173.1,15674,5300.75,62133.8,5591,7335.9,-1.92,4.35354
15843.9,65543.7,15842,4225,61449.1,4506,12296.7,-3.84,4.35594
14210.1,64075.7,14534,5621.2,64516.8,5710,11713,2.56,4.35713
11467.8,72656.2,10344,7610.2,69068.3,7221,6795.1,9.6,4.35713
21191,73135.8,18989,10209.5,69007.1,9696,9378.2,-10.88,4.36073
18105.9,67001.1,17710,7503.6,67225.7,7315,7969.65,-9.6,4.36432
8178.58,62608.5,8561,2944.5,59910.2,3221,7775.95,-8.32,4.36671
12105,66220,11980,7292.35,67009.5,7132,18529.5,-10.88,4.36911
12706.2,67519.4,12333,5854.55,67740.8,5664,10443.5,-3.84,4.3715
10129.1,67537.1,9829,4813.9,66825.6,4721,7072.65,-1.92,4.3751
16387.2,69534.1,15445,9069.45,65858.8,9025,9263.8,35.84,4.37629
20461.2,72814.1,18416,8940.75,73536.8,7968,18113.5,42.88,4.37629
14149.4,64570.3,14361,5443.75,63121.3,5652,9777.3,21.76,4.38707
10003.4,71081.6,9223,6407.7,71919,5839,12432.5,-7.68,4.38827
13945.8,70915.1,12888,10741.9,72597.8,9697,14314.9,101.76,4.38827
12334.5,66778.7,12105,5922.8,66785.4,5812,6665.1,14.72,4.39904
6066.38,64071.9,6205,3110.9,63394.3,3216,8929.05,9.6,4.40144
12271.4,68942.9,11665,7287.8,69857.1,6837,16480.8,117.76,4.40263
16048,65511.5,16054,7603.7,63870.3,7802,7061.6,18.56,4.40383
12637.8,64928.7,12756,5909.15,63195.5,6128,6570.2,12.8,4.40862
9605.79,72019.8,8741,6832.15,70169.5,6381,23086.7,30.72,4.40862
12534.5,64342.8,12767,5636.15,64283.1,5746,13674,-12.8,4.41341
8967.41,64467.8,9116,3016,64911.8,3045,7882.55,26.88,4.42299
15469.2,65308.9,15523,5170.1,62295.9,5439,13350.3,21.76,4.42658
13006,71237.7,11965,7034.3,69595.4,6624,9174.1,-19.84,4.42658
9156.21,67233.8,8925,4655.3,69197,4409,6788.6,24.96,4.42898
12883.8,64850.6,13020,3693.95,61883.1,3912,11444.5,-9.6,4.42898
