"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
10519,62716.1,10992,3891.51,62416.5,4086,9430.22,8349.04,1.04662
10368.6,64556.3,10526,3135.36,61723.9,3329,9861.19,8999.12,1.05598
10370.6,65914.6,10311,5230.57,66214.1,5177,6958,8149.12,1.06301
8215.68,62672.9,8591,2373.53,61531.5,2528,6587.38,6375.68,1.06301
14679,66487.4,14469,4672.51,66123.4,4631,9099.36,11067,1.06301
7137.28,72161.2,6482,6639.21,67521.3,6444,6527.74,7371.88,1.06535
13126.4,64313.1,13376,3999.43,62495.6,4194,6735.77,6459.32,1.06652
8696.32,69031.2,8256,5478.36,67563,5314,9022.68,9906.92,1.06769
7332.48,62546.1,7683,2627,62175.2,2769,7758.88,7208.68,1.07003
9878.4,63883,10134,4242.25,62617.1,4440,8192.69,8429.28,1.07003
12219.5,71177.5,11251,7039.65,66969.1,6889,7518.9,8485.72,1.07237
13235.8,66200.4,13103,5195.07,65714,5181,10449.1,12172,1.07471
13968,73191.6,12507,10603.1,68199.8,10189,10723.8,9512.52,1.0794
11219.8,63536.1,11573,5309.38,63184.2,5507,9105.04,8893.04,1.08057
12927.4,66017.9,12833,6855.05,65882.5,6819,12397.3,13735.3,1.08525
15163.5,72383.7,13729,9641.09,69349,9111,8609.46,9656,1.08525
26453.8,74650.1,23224,16641.7,76171.9,14318,16914.3,18113.8,1.09344
11430.4,62702.2,11947,2893.25,61642.4,3076,6611.52,8229.36,1.0993
15628.8,69435.9,14751,9991.12,70338.2,9309,13018.6,14766.2,1.10047
10259.2,72835.8,9231,7575.7,68499,7248,7100.71,9211.96,1.10749
18297.6,69191.1,17331,8773.47,68246.7,8425,7112.07,7611.24,1.10866
15150.1,71168.8,13951,7181.65,67778.9,6944,9665.23,12095.2,1.11452
4737.28,61042.5,5086,1977.35,61126.2,2120,7569.31,4725.32,1.11569
17868.8,69084.4,16951,11888.2,69014.8,11289,8591.71,8337.48,1.12271
12313.6,65512.6,12318,5546.52,67351.6,5397,11764,12654.8,1.12505
18992.6,75896.4,16400,11281.2,70184.6,10534,7797.93,10948,1.12505
12015.4,73681.9,10687,9184.56,68901,8736,9799.42,13379.7,1.12974
13972.5,70147.1,13054,11235.8,67252.4,10949,10243.2,12259.7,1.13208
16410.2,71288.7,15086,8526.39,67412.9,8289,12543.6,15081.7,1.13325
14232.3,64030.3,14567,7577.12,63818.8,7781,9484.18,9377.2,1.1391
13493.8,76136.6,11615,8437.64,69181.7,7993,6539.81,9777.04,1.14144
13386.2,63946.4,13719,3481.13,62589.7,3645,8353.86,10539.3,1.14496
26122.9,71374.5,23986,14363.3,71333.2,13196,10128.1,10906.5,1.1473
14029.4,70271.6,13084,10085.5,69008.8,9578,11644,12004,1.14847
15793.9,73759.7,14033,9023.39,68547.2,8627,8107.49,8542.16,1.15081
12090.2,65380.5,12119,5738.22,62416.6,6025,7396.78,9899.44,1.15198
11675.5,63774.5,11998,4000.14,61250.7,4280,6725.12,7900.24,1.15315
9310.08,63325.9,9635,3270.97,62370.2,3437,7232.77,6940.08,1.16603
12791.7,67313,12454,6968.65,65958.6,6924,12780,13719,1.16837
21212.8,72640.9,19138,10892.8,68773.8,10380,6585.96,7523.52,1.16837
12752,74824.5,11169,8280.73,67406,8051,12129.6,14615.2,1.17422
10939.5,67286,10655,8153.64,65541.1,8153,7710.6,8956.96,1.17539
11891.2,62519.2,12465,4313.25,61949,4563,9156.87,8590.44,1.17539
18330.2,65561.9,18323,8788.38,62980.4,9145,13010,14939.6,1.17539
12267.5,63484.2,12664,3374.63,61467.4,3598,8458.23,8337.48,1.18125
9984.64,66029.6,9910,3941.21,65689.5,3932,11497,11910.9,1.18359
17609,75927.4,15199,10236.1,70822.5,9472,8224.64,10176.2,1.18359
10358.4,63408.2,10706,4560.33,62786.9,4760,8201.92,9159.6,1.18476
13691.5,67197.4,13353,12095.6,65734.7,12059,6823.81,7160.4,1.1871
12598.4,62653.6,13178,4750.61,62304.6,4997,7846.92,8537.4,1.1953
10226.6,73334.9,9139,7406.72,68550.6,7081,7391.81,7866.24,1.19764
15697.3,65101.7,15802,4782.56,67072.5,4673,9014.87,9329.6,1.19881
13324.2,63464.8,13759,4231.6,62899.1,4409,8144.41,8900.52,1.20232
12604.8,63803.8,12947,7335.72,64332.1,7473,8935.35,10348.9,1.20232
12773.8,68517,12218,6355.92,66914.3,6225,11719.3,11927.2,1.21052
19359.4,71361.4,17779,8994.99,71083.5,8293,9803.68,13466,1.21052
6496.64,61758.6,6894,2691.61,61915.5,2849,7392.52,6404.92,1.21052
10911.4,66687.2,10723,5605.45,67368.2,5453,6860.02,9000.48,1.2152
12008.3,67309,11692,4906.1,67236.8,4782,10454.8,11626,1.21871
5685.12,61179,6090,2034.86,62055.2,2149,8702.47,6846.24,1.21871
11374.1,67427.6,11055,4936.63,67177.5,4816,8539.88,11382.5,1.21871
5685.12,62273.1,5983,1722.46,62435.4,1808,7562.92,6907.44,1.21988
13762.6,63990.3,14095,4375.02,62657.6,4576,6899.07,8183.8,1.21988
23836.2,73595,21226,13458,72789.2,12117,7438.67,8562.56,1.22105
16000.6,80974.4,12950,12394.5,70388.6,11540,21770.7,23817.7,1.22222
13783.7,64648.1,13973,4967.87,62912.9,5175,9276.15,10460.4,1.22456
10685.4,63162.4,11087,4249.35,64749,4301,6246.58,7665.64,1.22573
15139.8,72817,13626,10473.9,68063.3,10085,9933.61,13213.1,1.22925
17261.4,76647.9,14759,11758.3,70560.6,10921,7410.98,9801.52,1.23042
9605.12,62011.7,10151,2475.77,61904.6,2621,10251,8550.32,1.2351
22906.9,72219.4,20787,13165.5,69711.3,12377,7126.98,9541.76,1.23744
14088.3,65630.7,14068,4825.16,63118.1,5010,8029.39,9173.2,1.24212
21367.7,82262.4,17023,14144.6,78312.2,11837,7119.17,8251.12,1.24447
15417.6,63760.2,15847,4894.03,62001.8,5173,8144.41,9892.64,1.24447
11700.5,66384.1,11551,6849.37,64052.6,7008,7021.9,9447.92,1.24564
15129,62868,15771,5672.9,61994.2,5997,8244.52,7942.4,1.24798
13122.6,70986.4,12115,7783.73,67217.6,7589,7215.73,9567.6,1.25266
25192.3,65025.8,25390,7875.32,64066.2,8056,8202.63,8249.08,1.25734
11189.8,72564,10106,7041.78,67976.2,6789,6707.37,10332.6,1.26086
17305,71678.5,15822,8409.24,69716.4,7905,9536.01,11116,1.26554
10256.6,63287.7,10621,4450.28,62439.2,4671,9512.58,9031.76,1.27139
17581.4,70675.2,16303,10635.1,67243.7,10365,7850.47,7422.88,1.27373
8385.92,62261.2,8827,3339.13,62098,3524,6672.58,5788.16,1.27959
13053.4,64622.3,13238,4380.7,64660.7,4440,9298.87,9201.76,1.28661
21415.7,71374,19664,11084.5,68441.2,10614,7754.62,8676.12,1.28661
7852.16,63790.6,8067,3131.81,61728.2,3325,6475.91,6346.44,1.29012
13472.6,64088.2,13777,6503.6,64432.3,6615,6887.71,11314.5,1.29129
8190.08,62865.4,8538,5304.41,64221.3,5413,12513.8,11140.4,1.29364
13297.9,73364.1,11879,8728.74,68287.8,8377,6653.41,7816.6,1.29715
13714.6,63514.8,14151,4809.54,62181.5,5069,7102.13,7930.16,1.29715
20799.4,69231.9,19689,13212.4,66755.6,12971,6568.92,6829.24,1.30651
12017.3,64543.9,12202,3798.5,62863.3,3960,7184.49,8189.92,1.30768
6187.52,62791.2,6458,2053.32,61250.1,2197,7543.04,6681.68,1.31354
