,x,y,color,trajectory
3685,3,9.49175461828234,1,526
3686,4,9.60997258133259,1,526
3687,5,9.517928035459263,1,526
3688,6,9.478874391830969,1,526
3689,0,9.033693603863576,5,527
3690,1,9.033693603863576,5,527
3691,2,8.768246687503547,5,527
3692,3,8.603574089326559,5,527
3693,4,7.83923471214393,5,527
3694,5,7.758468970785567,5,527
3695,6,9.478874391830969,5,527
3696,0,9.033693603863576,2,528
3697,1,9.033693603863576,2,528
3698,2,8.720701466971809,2,528
3699,3,9.489978308062067,2,528
3700,4,9.365330261518965,2,528
3701,5,9.45906585311167,2,528
3702,6,9.478874391830969,2,528
3703,0,9.033693603863576,1,529
3704,1,8.91996324294256,1,529
3705,2,9.621569635829012,1,529
3706,3,9.630264006418402,1,529
3707,4,9.586582372459056,1,529
3708,5,9.449919280018875,1,529
3709,6,9.478874391830969,1,529
3710,0,9.033693603863576,2,530
3711,1,9.033693603863576,2,530
3712,2,7.505365868512435,2,530
3713,3,9.419326200114478,2,530
3714,4,9.43872226226556,2,530
3715,5,9.337578383130774,2,530
3716,6,9.478874391830969,2,530
3717,0,9.033693603863576,3,531
3718,1,9.002779889677724,3,531
3719,2,8.804641090349769,3,531
3720,3,7.770246015594449,3,531
3721,4,8.904149505044192,3,531
3722,5,9.22163159880928,3,531
3723,6,9.478874391830969,3,531
3724,0,9.033693603863576,0,532
3725,1,9.558504229468369,0,532
3726,2,9.425324468091189,0,532
3727,3,8.938569444813059,0,532
3728,4,9.038050550974203,0,532
3729,5,9.229798352367451,0,532
3730,6,9.478874391830969,0,532
3731,0,9.033693603863576,4,533
3732,1,8.12840825158325,4,533
3733,2,8.193518878667001,4,533
3734,3,7.566903997853377,4,533
3735,4,6.6363602150740695,4,533
3736,5,9.456014616142404,4,533
3737,6,9.478874391830969,4,533
3738,0,9.033693603863576,1,534
3739,1,8.084179890377342,1,534
3740,2,9.136232735965264,1,534
3741,3,9.040189709316984,1,534
3742,4,9.079092032470877,1,534
3743,5,9.517928035459263,1,534
3744,6,9.478874391830969,1,534
3745,0,9.033693603863576,1,535
3746,1,9.033693603863576,1,535
3747,2,9.204074370498846,1,535
3748,3,9.19009176451431,1,535
3749,4,9.268083834850987,1,535
3750,5,9.300239735713513,1,535
3751,6,9.478874391830969,1,535
3752,0,9.033693603863576,4,536
3753,1,9.003594531916308,4,536
3754,2,8.919619464948736,4,536
3755,3,8.17620647289426,4,536
3756,4,7.511602567626134,4,536
3757,5,9.22163159880928,4,536
3758,6,9.478874391830969,4,536
3759,0,9.033693603863576,0,537
3760,1,9.534638898924706,0,537
3761,2,9.14221353867425,0,537
3762,3,9.502641289866212,0,537
3763,4,9.39201683474277,0,537
3764,5,9.47840023970315,0,537
3765,6,9.478874391830969,0,537
3766,0,9.033693603863576,5,538
3767,1,9.033693603863576,5,538
3768,2,8.742955941330253,5,538
3769,3,8.494874519516207,5,538
3770,4,8.407516321037441,5,538
3771,5,7.522990942338609,5,538
3772,6,9.478874391830969,5,538
3773,0,9.033693603863576,0,539
3774,1,9.3813704730143,0,539
3775,2,9.402526526529195,0,539
3776,3,9.362982904337478,0,539
3777,4,9.125865290321132,0,539
3778,5,9.22163159880928,0,539
3779,6,9.478874391830969,0,539
3780,0,9.033693603863576,3,540
3781,1,8.938402155536798,3,540
3782,2,8.434838551282821,3,540
3783,3,7.671330757170106,3,540
3784,4,9.379858384791047,3,540
3785,5,9.449919280018875,3,540
3786,6,9.478874391830969,3,540
3787,0,9.033693603863576,3,541
3788,1,8.970069858121956,3,541
3789,2,8.731999035448576,3,541
3790,3,7.887623568031734,3,541
3791,4,9.523967086908042,3,541
3792,5,9.517928035459263,3,541
3793,6,9.478874391830969,3,541
3794,0,9.033693603863576,1,542
3795,1,8.875364418529266,1,542
3796,2,9.542901750916135,1,542
3797,3,9.384553209451834,1,542
3798,4,9.35963061934593,1,542
3799,5,9.469109254337791,1,542
3800,6,9.478874391830969,1,542
3801,0,9.033693603863576,5,543
3802,1,9.033693603863576,5,543
3803,2,8.739109993928844,5,543
3804,3,8.145953760238527,5,543
3805,4,8.268650595717,5,543
3806,5,7.557295246494846,5,543
3807,6,9.478874391830969,5,543
3808,0,9.033693603863576,0,544
3809,1,9.536311005640012,0,544
3810,2,9.052386615040648,0,544
3811,3,9.215040522240562,0,544
3812,4,8.904149505044192,0,544
3813,5,9.411984757895915,0,544
3814,6,9.478874391830969,0,544
3815,0,9.033693603863576,2,545
3816,1,8.340192922266317,2,545
3817,2,8.108627341305361,2,545
3818,3,9.17350221551586,2,545
3819,4,9.326696768824894,2,545
3820,5,9.449919280018875,2,545
3821,6,9.478874391830969,2,545
3822,0,9.033693603863576,2,546
3823,1,9.033693603863576,2,546
3824,2,8.768246687503547,2,546
3825,3,9.597684130681474,2,546
3826,4,9.455790987805864,2,546
3827,5,9.682999978251823,2,546
3828,6,9.478874391830969,2,546
3829,0,9.033693603863576,5,547
3830,1,9.033693603863576,5,547
3831,2,8.539724143017851,5,547
3832,3,8.488259149636887,5,547
3833,4,7.359402695252515,5,547
3834,5,7.440828104749012,5,547
3835,6,9.478874391830969,5,547
3836,0,9.033693603863576,4,548
3837,1,9.033693603863576,4,548
3838,2,8.805342947292127,4,548
3839,3,8.88176603915637,4,548
3840,4,7.789025892944622,4,548
3841,5,9.462636142140996,4,548
3842,6,9.478874391830969,4,548
3843,0,9.033693603863576,2,549
3844,1,9.033693603863576,2,549
3845,2,8.805342947292127,2,549
3846,3,9.349194743555271,2,549
3847,4,9.3257229359599,2,549
3848,5,9.465770891793618,2,549
3849,6,9.478874391830969,2,549
3850,0,9.033693603863576,4,550
3851,1,9.033693603863576,4,550
3852,2,8.768246687503547,4,550
3853,3,7.770199364305349,4,550
3854,4,7.7704436659762814,4,550
3855,5,9.517928035459263,4,550
3856,6,9.478874391830969,4,550
3857,0,9.033693603863576,0,551
3858,1,9.502843926873537,0,551
3859,2,9.553342147413971,0,551
3860,3,9.477342078266796,0,551
3861,4,9.400288358318283,0,551
3862,5,9.517928035459263,0,551
3863,6,9.478874391830969,0,551
3864,0,9.033693603863576,4,552
3865,1,9.033693603863576,4,552
3866,2,8.976297111071787,4,552
3867,3,9.03698654933059,4,552
3868,4,8.353120198300012,4,552
3869,5,9.503931323064196,4,552
3870,6,9.478874391830969,4,552
3871,0,9.033693603863576,0,553
3872,1,9.563958653483276,0,553
3873,2,9.603523055306974,0,553
3874,3,9.609207112721611,0,553
3875,4,9.656999914214518,0,553
3876,5,9.373844581545354,0,553
3877,6,9.478874391830969,0,553
3878,0,9.033693603863576,1,554
3879,1,8.774662809888454,1,554
3880,2,9.416402115007342,1,554
3881,3,9.419761907734982,1,554
3882,4,9.537729821301228,1,554
3883,5,9.517928035459263,1,554
3884,6,9.478874391830969,1,554
3885,0,9.033693603863576,3,555
3886,1,9.033693603863576,3,555
3887,2,8.791494419850457,3,555
3888,3,8.570878381870976,3,555
3889,4,9.496376444395269,3,555
3890,5,9.618184898770073,3,555
3891,6,9.478874391830969,3,555
3892,0,9.033693603863576,4,556
3893,1,9.06022128486873,4,556
3894,2,8.731353330648604,4,556
3895,3,8.60402740198555,4,556
3896,4,8.691899346018593,4,556
3897,5,9.756152419512036,4,556
3898,6,9.478874391830969,4,556
3899,0,9.033693603863576,5,557
3900,1,9.033693603863576,5,557
3901,2,8.780636583823577,5,557
3902,3,8.838959953599096,5,557
3903,4,8.261929462463314,5,557
3904,5,7.231896618764709,5,557
3905,6,9.478874391830969,5,557
3906,0,9.033693603863576,0,558
3907,1,9.401007922646649,0,558
3908,2,9.403764495997676,0,558
3909,3,9.418516350164325,0,558
3910,4,9.03527690543744,0,558
3911,5,9.207982886630193,0,558
3912,6,9.478874391830969,0,558
3913,0,9.033693603863576,1,559
3914,1,9.033693603863576,1,559
3915,2,9.645138151777898,1,559
3916,3,9.603547355502862,1,559
3917,4,9.586582372459056,1,559
3918,5,9.505919207209091,1,559
3919,6,9.478874391830969,1,559
3920,0,9.033693603863576,0,560
3921,1,9.641019229174685,0,560
3922,2,9.52925150544007,0,560
3923,3,9.312342745832362,0,560
3924,4,9.079092032470877,0,560
3925,5,9.517928035459263,0,560
3926,6,9.478874391830969,0,560
3927,0,9.033693603863576,2,561
3928,1,9.033693603863576,2,561
3929,2,8.768246687503547,2,561
3930,3,9.544818141229957,2,561
3931,4,9.616120716744645,2,561
3932,5,9.565797359671713,2,561
3933,6,9.478874391830969,2,561
3934,0,9.033693603863576,2,562
3935,1,9.033693603863576,2,562
3936,2,7.735695506012412,2,562
3937,3,9.269353161092363,2,562
3938,4,9.33248007860121,2,562
3939,5,9.240761293709149,2,562
3940,6,9.478874391830969,2,562
3941,0,9.033693603863576,1,563
3942,1,9.033693603863576,1,563
3943,2,9.001038582198262,1,563
3944,3,8.719289698434261,1,563
3945,4,9.400288358318283,1,563
3946,5,9.517928035459263,1,563
3947,6,9.478874391830969,1,563
3948,0,9.033693603863576,4,564
3949,1,9.033693603863576,4,564
3950,2,8.482084746763961,4,564
3951,3,7.7691307415464275,4,564
3952,4,7.439592998390924,4,564
3953,5,9.35264416396488,4,564
3954,6,9.478874391830969,4,564
3955,0,9.033693603863576,3,565
3956,1,9.033693603863576,3,565
3957,2,8.726455060543778,3,565
3958,3,7.921241365408906,3,565
3959,4,9.41319933357329,3,565
3960,5,9.581553926489349,3,565
3961,6,9.478874391830969,3,565
3962,0,9.033693603863576,4,566
3963,1,9.033693603863576,4,566
3964,2,8.239364142640575,4,566
3965,3,7.473465261279899,4,566
3966,4,6.819894566708174,4,566
3967,5,9.581553926489349,4,566
3968,6,9.478874391830969,4,566
3969,0,9.033693603863576,3,567
3970,1,9.061122774912016,3,567
3971,2,8.159696320323524,3,567
3972,3,8.377681866825986,3,567
3973,4,9.729846102368072,3,567
3974,5,9.581553926489349,3,567
3975,6,9.478874391830969,3,567
3976,0,9.033693603863576,0,568
3977,1,9.575428996624105,0,568
3978,2,9.504543917780229,0,568
3979,3,9.47115982204807,0,568
3980,4,9.621403158556594,0,568
3981,5,9.581553926489349,0,568
3982,6,9.478874391830969,0,568
3983,0,9.033693603863576,0,569
3984,1,9.539327539478808,0,569
3985,2,9.439473375272728,0,569
3986,3,9.511456804954692,0,569
3987,4,9.557897202852317,0,569
3988,5,9.470006195287722,0,569
3989,6,9.478874391830969,0,569
3990,0,9.033693603863576,2,570
3991,1,9.113570454819468,2,570
3992,2,9.015823091474616,2,570
3993,3,9.58166688039382,2,570
3994,4,9.615115219696328,2,570
3995,5,9.449919280018875,2,570
3996,6,9.478874391830969,2,570
3997,0,9.033693603863576,5,571
3998,1,9.033693603863576,5,571
3999,2,8.167713363783703,5,571
4000,3,7.752753142444411,5,571
4001,4,7.5281868911115,5,571
4002,5,6.886685403109993,5,571
4003,6,9.478874391830969,5,571
4004,0,9.033693603863576,5,572
4005,1,9.033693603863576,5,572
4006,2,8.167713363783703,5,572
4007,3,7.641992447980511,5,572
4008,4,7.462978727397533,5,572
4009,5,7.41801077249517,5,572
4010,6,9.478874391830969,5,572
4011,0,9.033693603863576,1,573
4012,1,9.129160262711936,1,573
4013,2,9.30393680419048,1,573
4014,3,9.011273941927966,1,573
4015,4,9.413219305420013,1,573
4016,5,9.46236890181642,1,573
4017,6,9.478874391830969,1,573
4018,0,9.033693603863576,4,574
4019,1,8.572325820292283,4,574
4020,2,8.67842057427855,4,574
4021,3,8.382546425857308,4,574
4022,4,7.510026190042616,4,574
4023,5,9.48681386627281,4,574
4024,6,9.478874391830969,4,574
4025,0,9.033693603863576,2,575
4026,1,9.033693603863576,2,575
4027,2,8.82549885100264,2,575
4028,3,9.634470714844284,2,575
4029,4,9.563422514263545,2,575
4030,5,9.581553926489349,2,575
4031,6,9.478874391830969,2,575
4032,0,9.033693603863576,5,576
4033,1,8.99356388467631,5,576
4034,2,8.318225433233948,5,576
4035,3,7.641992447980511,5,576
4036,4,7.656175609120869,5,576
4037,5,7.201275576722559,5,576
4038,6,9.478874391830969,5,576
4039,0,9.033693603863576,3,577
4040,1,9.033693603863576,3,577
4041,2,7.93452090255548,3,577
4042,3,7.505004742569649,3,577
4043,4,8.961294507310305,3,577
4044,5,9.351811646592951,3,577
4045,6,9.478874391830969,3,577
4046,0,9.033693603863576,2,578
4047,1,8.12840825158325,2,578
4048,2,7.9786216795264595,2,578
4049,3,9.608537363681286,2,578
4050,4,9.539266441088088,2,578
4051,5,9.470006195287722,2,578
4052,6,9.478874391830969,2,578
4053,0,9.033693603863576,5,579
4054,1,8.970069858121956,5,579
4055,2,8.25629557855134,5,579
4056,3,7.72367168204753,5,579
4057,4,7.356465462262748,5,579
4058,5,7.4082235974476225,5,579
4059,6,9.478874391830969,5,579
4060,0,9.033693603863576,2,580
4061,1,9.045392218134,2,580
4062,2,8.571139642259874,2,580
4063,3,9.601059209383632,2,580
4064,4,9.439972424253126,2,580
4065,5,9.48681386627281,2,580
4066,6,9.478874391830969,2,580
4067,0,9.033693603863576,5,581
4068,1,9.033693603863576,5,581
4069,2,8.790070194188049,5,581
4070,3,8.823065396648063,5,581
4071,4,7.395156330249358,5,581
4072,5,7.319550306687169,5,581
4073,6,9.478874391830969,5,581
4074,0,9.033693603863576,0,582
4075,1,9.534638898924706,0,582
4076,2,9.487118489646054,0,582
4077,3,9.349194743555271,0,582
4078,4,9.317077906920812,0,582
4079,5,9.48681386627281,0,582
4080,6,9.478874391830969,0,582
4081,0,9.033693603863576,4,583
4082,1,8.181738148543742,4,583
4083,2,7.676508131795804,4,583
4084,3,7.140858836422555,4,583
4085,4,7.371446285175871,4,583
4086,5,9.45906585311167,4,583
4087,6,9.478874391830969,4,583
4088,0,9.033693603863576,4,584
4089,1,8.889120769392049,4,584
4090,2,8.701410823586551,4,584
4091,3,8.38255197170624,4,584
4092,4,7.910842741760263,4,584
4093,5,9.623815946880828,4,584
4094,6,9.478874391830969,4,584
4095,0,9.033693603863576,4,585
4096,1,9.033693603863576,4,585
4097,2,8.795298949807188,4,585
4098,3,8.511838288550818,4,585
4099,4,8.72195052033412,4,585
4100,5,9.517928035459263,4,585
4101,6,9.478874391830969,4,585
4102,0,9.033693603863576,3,586
4103,1,8.91996324294256,3,586
4104,2,8.458679466899945,3,586
4105,3,7.773892938379229,3,586
4106,4,9.007915142820885,3,586
4107,5,9.449547542042374,3,586
4108,6,9.478874391830969,3,586
4109,0,9.033693603863576,3,587
4110,1,8.875364418529266,3,587
4111,2,8.579226123305185,3,587
4112,3,9.06059840575159,3,587
4113,4,9.687031892581311,3,587
4114,5,9.553636911850065,3,587
4115,6,9.478874391830969,3,587
4116,0,9.033693603863576,0,588
4117,1,9.534638898924706,0,588
4118,2,9.40452756748782,0,588
4119,3,9.600013389800226,0,588
4120,4,9.740142630965009,0,588
4121,5,9.470524789344251,0,588
4122,6,9.478874391830969,0,588
4123,0,9.033693603863576,3,589
4124,1,8.369872020177189,3,589
4125,2,7.843630759039229,3,589
4126,3,7.265258910324579,3,589
4127,4,9.483962218719064,3,589
4128,5,9.581553926489349,3,589
4129,6,9.478874391830969,3,589
4130,0,9.033693603863576,4,590
4131,1,8.970069858121956,4,590
4132,2,8.874547399255915,4,590
4133,3,8.093782799016191,4,590
4134,4,6.989085362426475,4,590
4135,5,9.3002676868754,4,590
4136,6,9.478874391830969,4,590
4137,0,9.033693603863576,1,591
4138,1,9.061122774912016,1,591
4139,2,9.69892823317023,1,591
4140,3,9.604780378625366,1,591
4141,4,9.528533630234266,1,591
4142,5,9.22163159880928,1,591
4143,6,9.478874391830969,1,591
4144,0,9.033693603863576,3,592
4145,1,8.889120769392049,3,592
4146,2,8.157424077300483,3,592
4147,3,8.251733935227369,3,592
4148,4,9.028439553277671,3,592
4149,5,9.37482908511796,3,592
4150,6,9.478874391830969,3,592
4151,0,9.033693603863576,2,593
4152,1,9.033693603863576,2,593
4153,2,8.157424077300483,2,593
4154,3,9.105740380226054,2,593
4155,4,9.550230372759854,2,593
4156,5,9.346405044072483,2,593
4157,6,9.478874391830969,2,593
4158,0,9.033693603863576,4,594
4159,1,9.237728805926585,4,594
4160,2,9.271926063337345,4,594
4161,3,8.466159044274626,4,594
4162,4,7.559407859955763,4,594
4163,5,9.449919280018875,4,594
4164,6,9.478874391830969,4,594
4165,0,9.033693603863576,5,595
4166,1,9.103918497961748,5,595
4167,2,8.04196643216988,5,595
4168,3,7.873941520450047,5,595
4169,4,7.908041755922469,5,595
4170,5,7.231896618764709,5,595
4171,6,9.478874391830969,5,595
4172,0,9.033693603863576,1,596
4173,1,8.91996324294256,1,596
4174,2,9.344254999706516,1,596
4175,3,9.388687447389012,1,596
4176,4,9.148530607874946,1,596
4177,5,9.517928035459263,1,596
4178,6,9.478874391830969,1,596
4179,0,9.033693603863576,5,597
4180,1,9.061122774912016,5,597
4181,2,8.98662486527224,5,597
4182,3,8.765125537803609,5,597
4183,4,8.038247655488027,5,597
4184,5,7.831226872406877,5,597
4185,6,9.478874391830969,5,597
4186,0,9.033693603863576,1,598
4187,1,8.970069858121956,1,598
4188,2,9.54427885712342,1,598
4189,3,9.41963537915508,1,598
4190,4,9.180379530853555,1,598
4191,5,9.22163159880928,1,598
4192,6,9.478874391830969,1,598
4193,0,9.033693603863576,2,599
4194,1,8.875364418529266,2,599
4195,2,8.579226123305185,2,599
4196,3,8.857887113758116,2,599
4197,4,9.444477224023888,2,599
4198,5,9.5062854087942,2,599
4199,6,9.478874391830969,2,599
4200,0,9.033693603863576,1,600
4201,1,9.033693603863576,1,600
4202,2,9.407415675565645,1,600
4203,3,9.359512439699447,1,600
4204,4,9.439972424253126,1,600
4205,5,9.48681386627281,1,600
