,number_mutation,mean,color,trajectory
2,2,8.305103812692458,4,36
3,3,8.449248854176727,4,36
4,4,9.27011405611676,4,36
5,5,9.478874391830969,4,36
0,0,8.581050927723414,4,37
1,1,7.55172488150418,4,37
2,2,7.221710737387392,4,37
3,3,7.208573320671146,4,37
4,4,7.886872228520662,4,37
5,5,9.478874391830969,4,37
0,0,8.663101260357932,4,38
1,1,8.051883678821588,4,38
2,2,7.621049450657362,4,38
3,3,7.474478783610189,4,38
4,4,8.088190607267997,4,38
5,5,9.478874391830969,4,38
0,0,8.78817096666902,4,39
1,1,7.963230334786562,4,39
2,2,7.52117336482472,4,39
3,3,7.268997776399091,4,39
4,4,8.186734097442548,4,39
5,5,9.478874391830969,4,39
0,0,8.50207052794625,4,40
1,1,8.376884090915732,4,40
2,2,7.805632984320343,4,40
3,3,7.713076772007327,4,40
4,4,8.791385435423624,4,40
5,5,9.394412673105169,4,40
0,0,9.033693603863576,4,41
1,1,8.212004471167521,4,41
2,2,8.101109920125982,4,41
3,3,7.631034363076535,4,41
4,4,8.053501028928064,4,41
5,5,9.478874391830969,4,41
0,0,9.033693603863576,4,42
1,1,8.189858797686135,4,42
2,2,7.660616856744676,4,42
3,3,7.277295461196775,4,42
4,4,8.040667368986577,4,42
5,5,9.417034870833515,4,42
0,0,8.99618073252527,4,43
1,1,8.975765826346729,4,43
2,2,8.509705323867104,4,43
3,3,7.835297764043125,4,43
4,4,8.911897550525582,4,43
5,5,9.478874391830969,4,43
0,0,9.033693603863576,4,44
1,1,8.805342947292127,4,44
2,2,8.823065396648063,4,44
3,3,8.447984968795607,4,44
4,4,8.982533633777072,4,44
5,5,9.384965796045025,4,44
0,0,8.581050927723414,4,45
1,1,7.505365868512435,4,45
2,2,7.072560769873114,4,45
3,3,7.1619753063437,4,45
4,4,8.41495784688978,4,45
5,5,9.478874391830969,4,45
0,0,8.997420309681157,4,46
1,1,8.63196374194745,4,46
2,2,8.33741280397698,4,46
3,3,8.131152870231574,4,46
4,4,8.332048456634055,4,46
5,5,9.361895596670452,4,46
0,0,9.076487412304738,4,47
1,1,8.992063895168203,4,47
2,2,8.906860201429552,4,47
3,3,7.569065647761117,4,47
4,4,7.954294725556951,4,47
5,5,9.489621503151858,4,47
0,0,8.436182854060434,4,48
1,1,7.939897651510385,4,48
2,2,7.520175474090678,4,48
3,3,7.395887906729233,4,48
4,4,8.118108807028964,4,48
5,5,9.465334260622674,4,48
0,0,8.997420309681157,4,49
1,1,8.434656810169495,4,49
2,2,7.5315228443575535,4,49
3,3,7.285988812460084,4,49
4,4,7.594665720756274,4,49
5,5,9.478874391830969,4,49
0,0,9.033693603863576,4,50
1,1,8.46003524570378,4,50
2,2,7.272938714031514,4,50
3,3,6.368951995880632,4,50
4,4,7.286027172989382,4,50
5,5,9.473285709729797,4,50
0,0,8.581050927723414,4,51
1,1,7.748298259015275,4,51
2,2,8.288950482400148,4,51
3,3,8.150119221954567,4,51
4,4,8.281014306919216,4,51
5,5,9.478874391830969,4,51
0,0,8.997420309681157,4,52
1,1,8.212004231588567,4,52
2,2,8.028551436513698,4,52
3,3,7.718281530088433,4,52
4,4,8.405164963643976,4,52
5,5,9.339447306638153,4,52
0,0,8.997420309681157,4,53
1,1,8.436463887833936,4,53
2,2,7.691809533846707,4,53
3,3,7.424470087786449,4,53
4,4,8.751908234399123,4,53
5,5,9.473285709729797,4,53
0,0,8.375318992700421,4,54
1,1,7.94264873630311,4,54
2,2,7.410250720922544,4,54
3,3,7.106730485376267,4,54
4,4,8.515293499887278,4,54
5,5,9.384965796045025,4,54
0,0,9.033693603863576,4,55
1,1,8.46003524570378,4,55
2,2,8.488804599677554,4,55
3,3,7.848761272842256,4,55
4,4,9.046541494123982,4,55
5,5,9.40729800690912,4,55
0,0,8.932726263928297,4,56
1,1,8.64900974500726,4,56
2,2,8.343956170099428,4,56
3,3,7.399861578997485,4,56
4,4,7.790653432990295,4,56
5,5,9.444586953679437,4,56
0,0,9.033693603863576,4,57
1,1,8.711412802640774,4,57
2,2,8.793548396664214,4,57
3,3,7.768641192199233,4,57
4,4,8.731412397059437,4,57
5,5,9.478874391830969,4,57
0,0,9.033693603863576,4,58
1,1,8.79661951964223,4,58
2,2,8.49655809914748,4,58
3,3,7.503352816555446,4,58
4,4,8.964228117504499,4,58
5,5,9.478874391830969,4,58
0,0,8.768093212287402,4,59
1,1,7.754518665429849,4,59
2,2,7.392815163225435,4,59
3,3,7.475630367934592,4,59
4,4,7.957184954012189,4,59
5,5,9.420775539126966,4,59
0,0,9.033693603863576,4,60
1,1,8.563742508742076,4,60
2,2,8.347400573434646,4,60
3,3,7.2194382478822,4,60
4,4,7.840866697534801,4,60
5,5,9.384965796045025,4,60
0,0,9.033693603863576,4,61
1,1,8.790070194188049,4,61
2,2,7.880740626061697,4,61
3,3,8.144598075408705,4,61
4,4,8.728562117903696,4,61
5,5,9.578973909114797,4,61
0,0,8.581050927723414,4,62
1,1,7.855883820273592,4,62
2,2,8.285138380224735,4,62
3,3,8.01440140424266,4,62
4,4,8.49960479407849,4,62
5,5,9.478874391830969,4,62
0,0,8.976828423403067,4,63
1,1,8.846377735479573,4,63
2,2,7.935848932912198,4,63
3,3,7.495233714706693,4,63
4,4,8.690840836709008,4,63
5,5,9.478874391830969,4,63
0,0,8.997420309681157,4,64
1,1,8.254007418507118,4,64
2,2,7.921241365408906,4,64
3,3,7.740050483913512,4,64
4,4,8.976639885556933,4,64
5,5,9.462844257826365,4,64
0,0,9.033693603863576,4,65
1,1,8.790070194188049,4,65
2,2,8.464331242334277,4,65
3,3,7.700468759722943,4,65
4,4,8.786293042231662,4,65
5,5,9.478874391830969,4,65
0,0,8.95452901119642,4,66
1,1,8.227437355929727,4,66
2,2,7.372792462617479,4,66
3,3,7.107743356141312,4,66
4,4,8.83271070029536,4,66
5,5,9.478874391830969,4,66
0,0,9.033693603863576,4,67
1,1,8.173422974990128,4,67
2,2,7.711895271242117,4,67
3,3,7.7994410988419665,4,67
4,4,8.791484775757635,4,67
5,5,9.478874391830969,4,67
0,0,9.074590579996745,4,68
1,1,8.489191422854999,4,68
2,2,7.94552398137457,4,68
3,3,7.888941556760069,4,68
4,4,8.31226807946738,4,68
5,5,9.478874391830969,4,68
0,0,9.033693603863576,4,69
1,1,8.167713363783703,4,69
2,2,8.087433705952392,4,69
3,3,7.567715671916517,4,69
4,4,8.599765193678094,4,69
5,5,9.355219202326845,4,69
0,0,9.033693603863576,4,70
1,1,8.931004370478554,4,70
2,2,8.394343861627645,4,70
3,3,7.747413426588353,4,70
4,4,8.756964834106792,4,70
5,5,9.478874391830969,4,70
0,0,9.033693603863576,4,71
1,1,8.790070194188049,4,71
2,2,8.613178471077193,4,71
3,3,7.278533276227164,4,71
4,4,8.15886121388344,4,71
5,5,9.369060436676396,4,71
0,0,9.033693603863576,4,72
1,1,8.46003524570378,4,72
2,2,8.108095759245444,4,72
3,3,7.870083192461193,4,72
4,4,8.69302039788411,4,72
5,5,9.478874391830969,4,72
0,0,9.033693603863576,4,73
1,1,8.768246687503547,4,73
2,2,8.642551825721302,4,73
3,3,8.450206696350676,4,73
4,4,8.697385678773232,4,73
5,5,9.478874391830969,4,73
0,0,8.997420309681157,4,74
1,1,8.2383565736963,4,74
2,2,7.75724297672371,4,74
3,3,7.7192855387559645,4,74
4,4,8.509152747972218,4,74
5,5,9.507411889344954,4,74
0,0,9.033693603863576,4,75
1,1,8.790070194188049,4,75
2,2,8.108095759245444,4,75
3,3,8.009543582509027,4,75
4,4,8.151668991183186,4,75
5,5,9.39854495550103,4,75
0,0,9.033693603863576,4,76
1,1,8.167713363783703,4,76
2,2,7.869854277409458,4,76
3,3,7.934011237756789,4,76
4,4,7.86943307432613,4,76
5,5,9.507411889344954,4,76
0,0,8.323699422110392,4,77
1,1,8.058355400914378,4,77
2,2,8.115147938089628,4,77
3,3,7.332623408305953,4,77
4,4,8.565885994760114,4,77
5,5,9.478874391830969,4,77
0,0,8.959791895125166,4,78
1,1,8.147404148481497,4,78
2,2,7.773892938379229,4,78
3,3,7.246211265163615,4,78
4,4,7.924476198180496,4,78
5,5,9.478874391830969,4,78
0,0,8.976828423403067,4,79
1,1,8.49036198283898,4,79
2,2,8.423662163242192,4,79
3,3,7.916817609264992,4,79
4,4,8.263830826087075,4,79
5,5,9.444586953679437,4,79
0,0,9.050253437849786,4,80
1,1,8.884651494794197,4,80
2,2,8.616645707952806,4,80
3,3,7.748221317747417,4,80
4,4,8.43213514796057,4,80
5,5,9.478874391830969,4,80
0,0,9.033693603863576,4,81
1,1,8.46003524570378,4,81
2,2,8.11642417925546,4,81
3,3,7.540865162720389,4,81
4,4,8.588850508105082,4,81
5,5,9.417874888550088,4,81
0,0,8.99920683634668,4,82
1,1,8.296118722512674,4,82
2,2,7.3016384772228635,4,82
3,3,7.1675715409594485,4,82
4,4,7.750967052619793,4,82
5,5,9.478874391830969,4,82
0,0,9.047408189387795,4,83
1,1,8.416214657507036,4,83
2,2,8.031193157987829,4,83
3,3,7.273344497570882,4,83
4,4,8.013066691957585,4,83
5,5,9.349484256026885,4,83
0,0,9.047408189387795,4,84
1,1,8.836925490454883,4,84
2,2,8.738845916933688,4,84
3,3,8.174000333925964,4,84
4,4,8.586124093003354,4,84
5,5,9.478874391830969,4,84
0,0,8.95452901119642,4,85
1,1,9.019988688775952,4,85
2,2,8.163507226260872,4,85
3,3,7.764363586166122,4,85
4,4,8.14536491730133,4,85
5,5,9.478874391830969,4,85
0,0,9.033693603863576,4,86
1,1,8.167713363783703,4,86
2,2,8.059100763501213,4,86
3,3,7.382153329681543,4,86
4,4,8.745921432033821,4,86
5,5,9.49193049230086,4,86
0,0,9.033693603863576,4,87
1,1,8.790070194188049,4,87
2,2,8.794095467225837,4,87
3,3,8.565024063662817,4,87
4,4,8.837434017542675,4,87
5,5,9.478874391830969,4,87
0,0,8.997420309681157,4,88
1,1,8.820283552972025,4,88
2,2,8.63979995542652,4,88
3,3,7.599798896807715,4,88
4,4,8.434644321363177,4,88
5,5,9.43311984174156,4,88
0,0,9.033693603863576,4,89
1,1,8.790070194188049,4,89
2,2,8.599900724047366,4,89
3,3,8.0687363174099,4,89
4,4,8.756751071051191,4,89
5,5,9.462844257826365,4,89
0,0,9.033693603863576,4,90
1,1,8.515191557264034,4,90
2,2,8.235804162477306,4,90
3,3,8.614970966836918,4,90
4,4,8.564535474223602,4,90
5,5,9.427541784336066,4,90
0,0,8.581050927723414,4,91
1,1,8.033885150846759,4,91
2,2,7.484823604742598,4,91
3,3,7.229722744250817,4,91
4,4,7.960724671600702,4,91
5,5,9.444586953679437,4,91
0,0,9.033693603863576,4,92
1,1,8.212004471167521,4,92
2,2,7.94800503323184,4,92
3,3,7.790697056437161,4,92
4,4,8.141048891326394,4,92
5,5,9.478874391830969,4,92
0,0,9.033693603863576,4,93
1,1,8.834428710885698,4,93
2,2,8.353356305636984,4,93
3,3,7.883292378018239,4,93
4,4,8.4246862458606,4,93
5,5,9.417874888550088,4,93
0,0,9.033693603863576,4,94
1,1,8.46003524570378,4,94
2,2,7.694625256055129,4,94
3,3,7.806256072883417,4,94
4,4,8.784753558546964,4,94
5,5,9.395986369846389,4,94
0,0,8.581050927723414,4,95
1,1,7.764377382282791,4,95
2,2,7.432528935627498,4,95
3,3,7.9352120548268665,4,95
4,4,8.015803216711781,4,95
5,5,9.40762749922805,4,95
0,0,9.033693603863576,4,96
1,1,8.167713363783703,4,96
2,2,7.880740626061697,4,96
3,3,8.036578108861278,4,96
4,4,8.624282072762405,4,96
5,5,9.361895596670452,4,96
0,0,9.047408189387795,4,97
1,1,8.98662486527224,4,97
2,2,8.69786664155746,4,97
3,3,8.136299422458709,4,97
4,4,8.164872798242747,4,97
5,5,9.417874888550088,4,97
0,0,9.033693603863576,4,98
1,1,8.790070194188049,4,98
2,2,7.890527264581581,4,98
3,3,7.727431844226853,4,98
4,4,8.668985628104084,4,98
5,5,9.478874391830969,4,98
0,0,9.033693603863576,4,99
1,1,8.745885896459193,4,99
2,2,7.921241365408906,4,99
3,3,7.5604030443449135,4,99
4,4,8.38749540807367,4,99
5,5,9.384965796045025,4,99
0,0,8.970629336055454,5,0
1,1,8.953121411993529,5,0
2,2,8.806714132849953,5,0
3,3,7.692800964679,5,0
4,4,7.194180090183458,5,0
5,5,7.871326085015681,5,0
0,0,9.025247148773447,5,1
1,1,8.712794558498567,5,1
2,2,8.761906235435445,5,1
3,3,8.335510265943698,5,1
4,4,7.5572565141001515,5,1
5,5,8.494459377691161,5,1
0,0,9.050253437849786,5,2
1,1,8.427503305146148,5,2
2,2,7.76654673574156,5,2
3,3,6.979887359622211,5,2
4,4,7.07655041137241,5,2
5,5,8.526605160076224,5,2
0,0,9.033693603863576,5,3
1,1,8.167713363783703,5,3
2,2,8.087433705952392,5,3
3,3,7.71807521829033,5,3
4,4,7.853903183243647,5,3
5,5,7.924426925359299,5,3
0,0,9.033693603863576,5,4
1,1,8.46003524570378,5,4
2,2,8.634123295028315,5,4
3,3,8.102423368853492,5,4
4,4,6.985298273838732,5,4
5,5,8.41157467016783,5,4
0,0,8.997420309681157,5,5
1,1,8.603249092623537,5,5
2,2,8.59983977828536,5,5
3,3,7.9043912549018565,5,5
4,4,7.343049351420397,5,5
5,5,7.97770200723275,5,5
0,0,9.033693603863576,5,6
1,1,8.46003524570378,5,6
2,2,8.099500841971162,5,6
3,3,7.5322663325198835,5,6
4,4,7.439556000149807,5,6
5,5,8.61282674759251,5,6
0,0,9.033693603863576,5,7
1,1,8.269184226601663,5,7
2,2,7.527609643455627,5,7
3,3,7.597209518608497,5,7
4,4,7.088782502171907,5,7
5,5,8.304147288726364,5,7
0,0,9.027252514338215,5,8
1,1,8.640236383158628,5,8
2,2,8.385798119598292,5,8
3,3,8.028779205964858,5,8
4,4,7.280824508811379,5,8
5,5,8.572900372195598,5,8
0,0,8.581050927723414,5,9
1,1,7.902411027918047,5,9
2,2,8.342017207459122,5,9
3,3,7.140343603580469,5,9
4,4,7.319577315491801,5,9
5,5,7.999457021645258,5,9
0,0,8.978368447712583,5,10
1,1,8.287178868235708,5,10
2,2,7.561690117388648,5,10
3,3,7.373612945502511,5,10
4,4,7.319100121240494,5,10
5,5,8.504854601293088,5,10
0,0,9.033693603863576,5,11
1,1,8.764590094058446,5,11
2,2,7.900313903101465,5,11
3,3,7.6203687765499435,5,11
4,4,7.470471731556586,5,11
5,5,8.437246813432802,5,11
0,0,9.050253437849786,5,12
1,1,8.998315910353547,5,12
2,2,8.537219590775443,5,12
3,3,7.959921244169218,5,12
4,4,7.627663217818761,5,12
5,5,8.56174962349876,5,12
0,0,8.957354616349296,5,13
1,1,8.241565516891454,5,13
2,2,7.689764026586558,5,13
3,3,7.5004965910536345,5,13
4,4,7.1713728895473885,5,13
5,5,8.43326620710583,5,13
0,0,9.033693603863576,5,14
1,1,8.87616289614518,5,14
2,2,8.101109920125982,5,14
3,3,7.5860094551128405,5,14
4,4,7.378347889168474,5,14
5,5,8.437550025294495,5,14
0,0,8.957354616349296,5,15
1,1,8.74881507927997,5,15
2,2,8.111750995303714,5,15
3,3,8.163391625577253,5,15
4,4,8.39939016536466,5,15
5,5,8.755750789999512,5,15
0,0,9.007998317931849,5,16
1,1,8.903596492934463,5,16
2,2,8.121927205533135,5,16
3,3,7.409315758027746,5,16
4,4,7.231896618764709,5,16
5,5,8.504854601293088,5,16
0,0,8.976828423403067,5,17
1,1,8.339503822719614,5,17
2,2,7.259441673284019,5,17
3,3,7.6427068437945,5,17
4,4,7.216452422418429,5,17
5,5,7.8030309123019075,5,17
0,0,9.04649435895746,5,18
1,1,8.997929863112939,5,18
2,2,9.110773749362197,5,18
3,3,8.714956769287904,5,18
4,4,8.424410163597832,5,18
5,5,8.766119948164112,5,18
0,0,9.033693603863576,5,19
1,1,8.264103391166334,5,19
2,2,7.752753142444411,5,19
3,3,7.662973288911303,5,19
4,4,7.384755960955075,5,19
5,5,7.789587531249966,5,19
0,0,9.033693603863576,5,20
1,1,8.759916390696896,5,20
2,2,8.510890442200305,5,20
3,3,8.46771865208282,5,20
4,4,8.203331522013462,5,20
5,5,8.098520991021397,5,20
0,0,9.033693603863576,5,21
1,1,8.189858797686135,5,21
2,2,8.093535007249596,5,21
3,3,8.191783691893358,5,21
4,4,7.639985084663904,5,21
5,5,7.762877835166,5,21
0,0,8.437399067478175,5,22
1,1,7.67735099693326,5,22
2,2,7.4272793870679,5,22
3,3,7.526842218843054,5,22
4,4,7.096687685788382,5,22
5,5,7.9581573221454205,5,22
0,0,9.001881730992766,5,23
1,1,8.499193245073869,5,23
2,2,8.285472185979538,5,23
3,3,8.247336760706567,5,23
4,4,7.758584749722941,5,23
5,5,8.137412850876137,5,23
0,0,8.976828423403067,5,24
1,1,8.710545219482821,5,24
2,2,7.89944919325239,5,24
3,3,7.298314860983402,5,24
4,4,7.148991895045679,5,24
5,5,7.866804672436366,5,24
0,0,9.001881730992766,5,25
1,1,7.893401598097959,5,25
2,2,6.922117699568763,5,25
3,3,6.846306686552961,5,25
4,4,6.93847218301286,5,25
5,5,7.728094798984114,5,25
0,0,8.997420309681157,5,26
1,1,8.743093300801899,5,26
2,2,8.690603594024019,5,26
3,3,7.537277473317641,5,26
4,4,7.317539078871794,5,26
5,5,8.139326897317746,5,26
0,0,8.95452901119642,5,27
1,1,8.579226123305185,5,27
2,2,8.522438089835186,5,27
3,3,8.030081596444184,5,27
4,4,8.125884641711453,5,27
5,5,7.592043368050117,5,27
0,0,9.013410945832105,5,28
1,1,8.548362799313276,5,28
2,2,7.799347215268303,5,28
3,3,7.270782146015762,5,28
4,4,7.053678438373321,5,28
5,5,8.299092177853366,5,28
0,0,9.023701298680237,5,29
1,1,8.601491136295678,5,29
2,2,8.091089083487056,5,29
3,3,7.857164929287985,5,29
4,4,7.285278004928244,5,29
5,5,8.504854601293088,5,29
0,0,8.547882551512249,5,30
1,1,7.9678800916669426,5,30
2,2,7.617269790667822,5,30
3,3,7.0223749518082,5,30
4,4,7.219592536430497,5,30
5,5,8.354388235122963,5,30
0,0,9.013628744269944,5,31
1,1,8.764886055333376,5,31
2,2,8.420658345822902,5,31
3,3,7.55023097044674,5,31
4,4,7.43074020833011,5,31
5,5,8.237345352429832,5,31
0,0,9.033693603863576,5,32
1,1,8.986662094752853,5,32
2,2,8.979398264364265,5,32
3,3,8.841397395363268,5,32
4,4,7.863575524099413,5,32
5,5,8.881040666588955,5,32
0,0,9.033693603863576,5,33
1,1,7.960008329785847,5,33
2,2,7.1007491206363795,5,33
3,3,7.016893530215257,5,33
4,4,7.147742847266844,5,33
5,5,8.218198241556887,5,33
0,0,9.033693603863576,5,34
1,1,8.805342947292127,5,34
2,2,8.138879440204523,5,34
3,3,7.376301391780258,5,34
4,4,7.229747659005136,5,34
5,5,8.771756049297668,5,34
0,0,9.033693603863576,5,35
1,1,8.242969398508826,5,35
2,2,8.023792096442321,5,35
3,3,7.466286267649164,5,35
4,4,7.235573573931141,5,35
5,5,8.299092177853366,5,35
0,0,9.014404349573152,5,36
1,1,7.992541702390646,5,36
2,2,7.492323974894816,5,36
3,3,7.4180444225650986,5,36
4,4,7.409239974038915,5,36
5,5,8.504854601293088,5,36
0,0,9.033693603863576,5,37
1,1,8.790070194188049,5,37
2,2,8.464331242334277,5,37
3,3,7.649619932720741,5,37
4,4,7.803965294189024,5,37
5,5,7.766994005434348,5,37
0,0,8.95452901119642,5,38
1,1,8.708745700389777,5,38
2,2,8.25456024096966,5,38
3,3,8.028047828702038,5,38
4,4,7.860422418645018,5,38
5,5,8.372825118961954,5,38
0,0,9.033693603863576,5,39
1,1,8.918633998672162,5,39
2,2,8.643135589761366,5,39
3,3,8.627869623581995,5,39
4,4,7.956461802974672,5,39
5,5,8.18505318241801,5,39
0,0,9.105466584768124,5,40
1,1,9.042598960305943,5,40
2,2,8.728593516593225,5,40
3,3,8.105602599675,5,40
4,4,8.03693898622319,5,40
5,5,8.631185761172524,5,40
0,0,9.050253437849786,5,41
1,1,8.884651494794197,5,41
2,2,8.558995713338055,5,41
3,3,7.419583720389515,5,41
4,4,7.11481976595598,5,41
5,5,8.740254852426713,5,41
0,0,8.95452901119642,5,42
1,1,8.948856091258401,5,42
2,2,8.50927940671235,5,42
3,3,8.463840812886348,5,42
4,4,7.993857427515247,5,42
5,5,8.08235759227281,5,42
0,0,9.033693603863576,5,43
1,1,8.435971722031965,5,43
2,2,8.073343089875243,5,43
3,3,7.339088746224433,5,43
4,4,7.123133929013687,5,43
5,5,8.861870997866257,5,43
0,0,9.001881730992766,5,44
1,1,8.528772637267252,5,44
2,2,8.242881929642143,5,44
3,3,8.061767980787327,5,44
4,4,8.007076640562662,5,44
5,5,7.584535420870556,5,44
0,0,9.033693603863576,5,45
1,1,8.805342947292127,5,45
2,2,8.462113190292719,5,45
3,3,8.109258461085286,5,45
4,4,8.007076640562662,5,45
5,5,8.066482501328426,5,45
0,0,9.033693603863576,5,46
1,1,8.264103391166334,5,46
2,2,7.749715196338261,5,46
3,3,6.924949890489017,5,46
4,4,7.068422364924103,5,46
5,5,8.142362658059492,5,46
0,0,9.033693603863576,5,47
1,1,8.230245607022729,5,47
2,2,7.098365809382177,5,47
3,3,7.232287943085585,5,47
4,4,7.214123612743724,5,47
5,5,8.50391495436969,5,47
0,0,9.013628744269944,5,48
1,1,9.031925050052196,5,48
2,2,8.666309769683405,5,48
3,3,8.407478703319427,5,48
4,4,7.5649896885498435,5,48
5,5,7.934166455427106,5,48
0,0,8.919593355291344,5,49
1,1,8.052131822646425,5,49
2,2,7.858245631422742,5,49
3,3,7.81515451596065,5,49
4,4,7.298464856759743,5,49
5,5,8.47093627539428,5,49
0,0,9.033693603863576,5,50
1,1,8.805342947292127,5,50
2,2,8.525819730614307,5,50
3,3,8.418086562279353,5,50
4,4,7.929116689028071,5,50
5,5,7.9152495989298775,5,50
0,0,9.033693603863576,5,51
1,1,8.790070194188049,5,51
2,2,8.823065396648063,5,51
3,3,8.540690546836316,5,51
4,4,8.332963308478128,5,51
5,5,8.70836339015864,5,51
0,0,9.033693603863576,5,52
1,1,8.455395343546643,5,52
2,2,7.689764026586558,5,52
3,3,7.0506766252982445,5,52
4,4,7.096640538136447,5,52
5,5,8.263343116303917,5,52
0,0,8.95452901119642,5,53
1,1,8.142919172092656,5,53
2,2,8.030767821050034,5,53
3,3,7.382153329681543,5,53
4,4,7.781470191727336,5,53
5,5,8.579033924602085,5,53
0,0,9.001881730992766,5,54
1,1,9.03984342152145,5,54
2,2,8.80256460534694,5,54
3,3,8.72438266223463,5,54
4,4,8.109822643347968,5,54
5,5,9.083160713321863,5,54
0,0,8.581050927723414,5,55
1,1,7.748298259015275,5,55
2,2,6.9429906291267685,5,55
3,3,7.43088931135997,5,55
4,4,6.531319469998415,5,55
5,5,8.24189842395842,5,55
0,0,8.862688252436524,5,56
1,1,7.815402954510297,5,56
2,2,7.312227275486852,5,56
3,3,7.21191812104676,5,56
4,4,6.504978346114987,5,56
5,5,7.640913739412848,5,56
0,0,9.131076600279904,5,57
1,1,8.791494419850457,5,57
2,2,8.589964887191762,5,57
3,3,7.896085765831356,5,57
4,4,7.133114258380342,5,57
5,5,8.442716711251336,5,57
0,0,8.621376497035888,5,58
1,1,8.055735476363308,5,58
2,2,7.749513059550785,5,58
3,3,7.915051368310176,5,58
4,4,6.966194113881217,5,58
5,5,8.41157467016783,5,58
0,0,9.047408189387795,5,59
1,1,8.98662486527224,5,59
2,2,8.185810589236425,5,59
3,3,7.946189714522063,5,59
4,4,7.330203490645619,5,59
5,5,8.299092177853366,5,59
0,0,9.033693603863576,5,60
1,1,8.167713363783703,5,60
2,2,8.087433705952392,5,60
3,3,7.691681493031188,5,60
4,4,7.49417472785595,5,60
5,5,8.148401763653986,5,60
0,0,9.023819956787746,5,61
1,1,8.640236383158628,5,61
2,2,8.09350342640127,5,61
3,3,8.021522376859869,5,61
4,4,7.532661841971472,5,61
5,5,8.575462334702403,5,61
0,0,9.033693603863576,5,62
1,1,8.094179929234505,5,62
2,2,7.695578351860196,5,62
3,3,7.4510844075005,5,62
4,4,7.518760129295339,5,62
5,5,8.78840891376785,5,62
0,0,9.033693603863576,5,63
1,1,8.167713363783703,5,63
2,2,7.94682318692589,5,63
3,3,8.153768449152016,5,63
4,4,7.480622474426713,5,63
5,5,8.903204995060838,5,63
0,0,9.033693603863576,5,64
1,1,8.46003524570378,5,64
2,2,8.467634144683126,5,64
3,3,8.441496566490265,5,64
4,4,7.9952891583422705,5,64
5,5,8.187282770019937,5,64
0,0,9.033693603863576,5,65
1,1,8.286137118786254,5,65
2,2,7.617955107183892,5,65
3,3,7.558142381533737,5,65
4,4,7.6362250635097935,5,65
5,5,8.48994431254755,5,65
0,0,8.95452901119642,5,66
1,1,8.691104103743937,5,66
2,2,7.818906417641584,5,66
3,3,7.5691602752738385,5,66
4,4,7.23733720793046,5,66
5,5,8.299092177853366,5,66
0,0,9.008977980458177,5,67
1,1,9.081274440277047,5,67
2,2,8.258408017885257,5,67
3,3,7.931067740471157,5,67
4,4,7.270653045373081,5,67
5,5,7.808871152552119,5,67
0,0,8.581050927723414,5,68
1,1,7.7602944480521225,5,68
2,2,7.277267041892859,5,68
3,3,7.227792297393701,5,68
4,4,7.191446594627795,5,68
5,5,8.462330489973553,5,68
0,0,9.033693603863576,5,69
1,1,8.46003524570378,5,69
2,2,8.278383642413937,5,69
3,3,7.362133541352037,5,69
4,4,7.338183146731597,5,69
5,5,8.537297832099341,5,69
0,0,9.033693603863576,5,70
1,1,8.269184226601663,5,70
2,2,7.400419897964367,5,70
3,3,7.161714877732562,5,70
4,4,7.322018697249437,5,70
5,5,7.658295291304983,5,70
0,0,9.033693603863576,5,71
1,1,8.768246687503547,5,71
2,2,8.327569154805552,5,71
3,3,7.6566029017591255,5,71
4,4,7.601432414161469,5,71
5,5,7.999625387714929,5,71
0,0,9.033693603863576,5,72
1,1,8.167713363783703,5,72
2,2,7.530195521978966,5,72
3,3,7.167967665168249,5,72
4,4,7.3093971661451205,5,72
5,5,7.722372472585666,5,72
0,0,9.112764253489983,5,73
1,1,9.211392317151876,5,73
2,2,8.452095707603197,5,73
3,3,7.443465091360816,5,73
4,4,7.235573573931141,5,73
5,5,8.504854601293088,5,73
0,0,9.033693603863576,5,74
1,1,8.262199010003023,5,74
2,2,8.198583441798057,5,74
3,3,7.941763332309057,5,74
4,4,7.888116364954079,5,74
5,5,8.582699493926134,5,74
0,0,9.013628744269944,5,75
1,1,8.318225433233948,5,75
2,2,8.100534663716903,5,75
3,3,8.27971435372546,5,75
4,4,8.115556981803435,5,75
5,5,8.504243853331412,5,75
0,0,9.013628744269944,5,76
1,1,7.8683410310106625,5,76
2,2,7.316635210981636,5,76
3,3,6.923753989493522,5,76
4,4,7.059055271902163,5,76
5,5,7.971683295617862,5,76
0,0,9.033693603863576,5,77
1,1,8.167713363783703,5,77
2,2,7.27267280235273,5,77
3,3,6.618622370034165,5,77
4,4,6.581450800548144,5,77
5,5,8.18664467189749,5,77
0,0,8.768093212287402,5,78
1,1,7.602836137604832,5,78
2,2,7.8054963851585155,5,78
3,3,7.583521077454364,5,78
4,4,7.557295246494846,5,78
5,5,8.299092177853366,5,78
0,0,9.033693603863576,5,79
1,1,8.940441294559648,5,79
2,2,8.842883090576148,5,79
3,3,8.783729278746055,5,79
4,4,8.40397266517273,5,79
5,5,8.263666461903098,5,79
0,0,8.834718855151996,5,80
1,1,8.12670792747451,5,80
2,2,7.649446705730479,5,80
3,3,6.951383459371553,5,80
4,4,7.203617791409983,5,80
5,5,8.299092177853366,5,80
0,0,8.707661785832862,5,81
1,1,8.038017578750587,5,81
2,2,7.6603926677865495,5,81
3,3,7.48704919958791,5,81
